(title "Circumferential Averages")
(labels "Radius" "Static Pressure")

((xy/key/label "")
0.00426777	-3.91455
0.00669141	-3.75316
0.0102777	-3.45707
0.0141219	-3.05731
0.0181933	-2.5867
0.022288	-2.10971
0.0261547	-1.68293
0.0300627	-1.28933
0.0340193	-0.936967
0.0380863	-0.62527
0.0421835	-0.360803
0.0460918	-0.147446
0.0500261	0.0351104
0.0540018	0.191135
0.0580535	0.324802
0.0621415	0.437822
0.0660654	0.529498
0.0700139	0.608219
0.0739925	0.675897
0.078039	0.734375
0.0821174	0.784995
0.0860519	0.827027
0.0900066	0.86411
0.093989	0.897363
0.0980304	0.925884
0.102685	0.954427
0.106313	0.974571
0.109801	0.992017
0.114553	1.01448
0.117613	1.0272
0.122395	1.04355
0.126162	1.05539
0.129674	1.06557
0.134507	1.07894
0.1375	1.08632
0.142372	1.09651
0.146116	1.10376
0.14958	1.10989
0.154544	1.11819
0.157388	1.12247
0.162428	1.12906
0.16612	1.13356
0.169518	1.1373
0.17466	1.14262
0.177151	1.14495
0.18268	1.14944
0.186076	1.15204
0.189304	1.15428
0.195175	1.15819
0.195731	1.15853
0.2025	1.16202
0.206259	1.16373
0.210012	1.16534
0.213759	1.16683
0.2175	1.16815
0.2225	1.16974
0.226258	1.17078
0.230011	1.17175
0.233758	1.17263
0.2375	1.17345
0.2425	1.17442
0.246258	1.17507
0.25001	1.17567
0.253757	1.17624
0.2575	1.17677
0.2625	1.17743
0.266257	1.17789
0.270009	1.17834
0.273757	1.17879
0.2775	1.17922
0.2825	1.17981
0.286257	1.18026
0.290009	1.18072
0.293756	1.1812
0.2975	1.1817
0.3025	1.18242
0.306256	1.18301
0.310008	1.18363
0.313756	1.18429
0.3175	1.185
0.3225	1.18603
0.326256	1.18688
0.330008	1.18778
0.333756	1.18875
0.3375	1.18977
0.3425	1.19126
0.346256	1.19249
0.350007	1.19378
0.353755	1.19515
0.3575	1.19659
0.3625	1.19866
0.366255	1.20034
0.370007	1.2021
0.373755	1.20395
0.3775	1.20587
0.3825	1.20861
0.386255	1.21079
0.390007	1.21307
0.393755	1.21544
0.3975	1.21787
)
