
[Name]
fsi

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
1.08647003e+001, -1.07295294e+001, 8.94088516e+001, 2.79970184e+002
1.05578737e+001, -1.11576281e+001, 8.96573486e+001, 2.56358838e+003
1.12921772e+001, -1.06040640e+001, 8.92147980e+001, -6.78847717e+002
1.06908541e+001, -1.10286903e+001, 8.91009750e+001, 1.97379822e+003
1.10677271e+001, -1.07203808e+001, 8.88394852e+001, 7.67749481e+001
1.22083054e+001, -1.12647686e+001, 8.79433823e+001, 1.23748706e+003
1.21986675e+001, -1.15304317e+001, 8.83535919e+001, 1.17965503e+003
1.20385504e+001, -1.10002346e+001, 8.83298874e+001, 1.17051160e+003
1.19338665e+001, -1.09055700e+001, 8.78616409e+001, 1.00983887e+003
1.15720215e+001, -1.07169352e+001, 8.83968887e+001, 2.98415070e+002
1.21477499e+001, -1.12829599e+001, 8.86710434e+001, 1.26942078e+003
1.19426394e+001, -1.08978090e+001, 8.88143616e+001, 9.89868652e+002
1.15985870e+001, -1.22369747e+001, 8.80237961e+001, 7.48058090e+001
1.20123138e+001, -1.19714193e+001, 8.83095169e+001, 4.71748779e+002
1.20738487e+001, -1.20414066e+001, 8.77859039e+001, 4.40868774e+002
1.17193165e+001, -1.20945988e+001, 8.87118073e+001, 1.41617142e+002
1.19965057e+001, -1.18645124e+001, 8.87723083e+001, 9.52318665e+002
1.22048426e+001, -1.17633171e+001, 8.79775696e+001, 9.13140015e+002
1.20977573e+001, -1.12629204e+001, 8.91165161e+001, 1.30673828e+003
1.15782251e+001, -1.06586075e+001, 8.90274734e+001, 4.31901703e+001
1.15743570e+001, -1.06154871e+001, 8.95413208e+001, -7.09560928e+001
-1.70100188e+000, -1.87464504e+001, 3.18289547e+001, 2.48549341e+003
-9.61999536e-001, -1.87077885e+001, 3.17837486e+001, 2.48626855e+003
-1.26748228e+000, -1.82587204e+001, 3.18219185e+001, 2.37229614e+003
-5.43898404e-001, -1.83358078e+001, 3.17493057e+001, 2.28057520e+003
-8.49254251e-001, -1.82232475e+001, 3.21154556e+001, 2.20291309e+003
-1.29229558e+000, -1.82379742e+001, 3.21458664e+001, 2.20105371e+003
-1.80893004e+000, -1.82492523e+001, 3.18355236e+001, 2.28357520e+003
-1.82000599e+001, -1.52244778e+001, 3.19963436e+001, 1.57747632e+003
-1.82882328e+001, -1.47853308e+001, 3.17875614e+001, 1.57815198e+003
-1.87592545e+001, -1.49130802e+001, 3.18491879e+001, 2.25847241e+003
-1.87652225e+001, -1.42082434e+001, 3.18598137e+001, 2.24233130e+003
-1.90767879e+001, -1.81422386e+001, 3.30332603e+001, 2.99018481e+003
-1.87253571e+001, -1.77428112e+001, 3.26646996e+001, 1.62446765e+003
-1.88705425e+001, -1.78249817e+001, 3.33037834e+001, 1.94869177e+003
-1.87385044e+001, -1.77828484e+001, 3.21819115e+001, 2.08085986e+003
-1.85000000e+001, -1.77185421e+001, 3.22999992e+001, 1.40385242e+003
-1.83734016e+001, -1.76410198e+001, 3.29067993e+001, 1.22941174e+003
-1.90513973e+001, -1.80257168e+001, 3.25261192e+001, 2.84532617e+003
-1.83523006e+001, -1.72171516e+001, 3.17389755e+001, 1.51450159e+003
-1.87083702e+001, -1.70884342e+001, 3.17842083e+001, 1.98651660e+003
-1.84484844e+001, -1.78085423e+001, 3.17045994e+001, 1.56613684e+003
-1.82381268e+001, -1.68084202e+001, 3.21463089e+001, 1.02540564e+003
-1.82558308e+001, -1.65252323e+001, 3.18257580e+001, 1.54758301e+003
-1.82070084e+001, -1.73819237e+001, 3.20643044e+001, 1.61492834e+003
-1.82404251e+001, -1.78227444e+001, 3.18495979e+001, 1.67983435e+003
-1.85002232e+001, -1.74746513e+001, 3.52622604e+001, 1.84749414e+003
-1.86884232e+001, -1.76921291e+001, 3.57640915e+001, 2.92470557e+003
-1.88396149e+001, -1.81636353e+001, 3.52321777e+001, 3.23726392e+003
-1.87533360e+001, -1.81531429e+001, 3.58535194e+001, 3.25315039e+003
-1.87632980e+001, 1.44104853e+001, 3.18562908e+001, 1.41750818e+003
-1.82830544e+001, 1.42082005e+001, 3.17928429e+001, 2.69629120e+002
-6.49250364e+000, 5.57308722e+000, 1.66820801e+002, -7.46322083e+002
-5.85777855e+000, 5.70919418e+000, 1.66509064e+002, -5.82269775e+002
-6.68030405e+000, 5.67031384e+000, 1.66390961e+002, 1.87428101e+002
-7.03811121e+000, 6.33339643e+000, 1.66584061e+002, 2.23464502e+003
-7.00141096e+000, 6.01438332e+000, 1.66021805e+002, 1.59434070e+003
-6.93693542e+000, 5.94600439e+000, 1.66969543e+002, 1.56270764e+003
-6.47975111e+000, 5.61039734e+000, 1.65963455e+002, -9.53163513e+002
-6.95189667e+000, 6.85088634e+000, 1.65305038e+002, 6.87370422e+002
-6.91871405e+000, 6.83028078e+000, 1.65737015e+002, 6.08233765e+002
-7.09234810e+000, 6.47652149e+000, 1.65598267e+002, 2.24226733e+003
-6.62927675e+000, 7.04895020e+000, 1.65633255e+002, -1.28668005e+003
-6.56406784e+000, 7.11301708e+000, 1.65094650e+002, -1.71479065e+003
-7.13967466e+000, 6.40346193e+000, 1.64992691e+002, 2.33714429e+003
-6.96256924e+000, 6.91558313e+000, 1.64730392e+002, 5.69520325e+002
-5.85033655e+000, 6.87956905e+000, 1.66978088e+002, -9.94443542e+002
-6.01309586e+000, 6.98558235e+000, 1.66444550e+002, -1.35504041e+003
-5.57282829e+000, 6.37193346e+000, 1.66374268e+002, 1.37269882e+002
-6.37613916e+000, 7.01305199e+000, 1.66895721e+002, -1.65327576e+003
-6.30818176e+000, 7.07285547e+000, 1.66044830e+002, -1.64732751e+003
-5.76966619e+000, 6.81223249e+000, 1.65994461e+002, -5.22332397e+002
-6.59486818e+000, 6.99656010e+000, 1.66380539e+002, -8.72134460e+002
7.96823359e+000, -6.92361689e+000, 1.48663879e+002, 4.58944305e+002
8.06934261e+000, -7.04178095e+000, 1.48182846e+002, 7.24373657e+002
8.17796898e+000, -7.42151499e+000, 1.48513763e+002, 1.06143823e+003
7.63393974e+000, -6.74252176e+000, 1.48116623e+002, -5.71679688e+002
8.20503235e+000, -7.37217188e+000, 1.47971802e+002, 1.12467175e+003
7.98847675e+000, -6.94504261e+000, 1.47573090e+002, 4.34771027e+002
6.98930264e+000, -6.77953863e+000, 1.49120575e+002, 6.01075249e+001
6.82348824e+000, -6.83260441e+000, 1.49847641e+002, 5.01571045e+002
6.63987207e+000, -7.21287823e+000, 1.49653625e+002, 2.08044165e+003
6.71472502e+000, -7.11707163e+000, 1.49097458e+002, 1.68138257e+003
7.24912453e+000, -6.64363527e+000, 1.49510513e+002, -8.18587341e+002
6.73587704e+000, -6.65979338e+000, 1.51934479e+002, -1.13633705e+002
7.31378984e+000, -6.48509645e+000, 1.51959900e+002, -5.18280762e+002
7.10597229e+000, -6.45594454e+000, 1.52402420e+002, -1.25416980e+003
7.67279673e+000, -6.62925339e+000, 1.52597733e+002, -7.00701294e+001
7.88910627e+000, -6.90802288e+000, 1.52022827e+002, 6.31330505e+002
7.44809008e+000, -6.53215694e+000, 1.51579102e+002, -9.00452881e+001
7.04957485e+000, -6.53326464e+000, 1.51514999e+002, -6.46670593e+002
7.43289852e+000, -7.92287302e+000, 1.52058044e+002, -1.55519653e+002
7.01063347e+000, -7.92707777e+000, 1.52031693e+002, 4.22652435e+002
6.97436857e+000, -7.89496803e+000, 1.52507721e+002, 3.24036285e+002
6.64184570e+000, -7.68483353e+000, 1.52311356e+002, 1.86914160e+003
6.55853701e+000, -7.58761454e+000, 1.52823929e+002, 1.93035449e+003
6.94173098e+000, -7.86050272e+000, 1.53069336e+002, 2.60451324e+002
7.42657661e+000, -7.86824512e+000, 1.52725815e+002, -2.15473938e+002
6.70346594e+000, -6.82898617e+000, 1.50890869e+002, 8.30033020e+002
7.08488417e+000, -6.56158733e+000, 1.51044617e+002, -7.28026550e+002
6.71219301e+000, -6.74533415e+000, 1.51432785e+002, 5.26120300e+002
6.49850035e+000, -7.05235910e+000, 1.51944260e+002, 2.03341931e+003
6.52024794e+000, -7.27471590e+000, 1.51309326e+002, 2.34174609e+003
6.00719500e+000, -6.99588346e+000, 1.60637985e+002, 1.87082678e+003
6.00960159e+000, -7.03186369e+000, 1.61285690e+002, 1.63206409e+003
6.25541687e+000, -7.27877617e+000, 1.60884003e+002, 4.46177185e+002
6.37873316e+000, -7.35550547e+000, 1.60520035e+002, 1.78993729e+002
6.37107944e+000, -7.31383705e+000, 1.61545135e+002, -1.28028229e+002
6.64232588e+000, -7.38995361e+000, 1.61019226e+002, -6.80466919e+002
6.70918941e+000, -7.31720114e+000, 1.62015762e+002, -6.33913696e+002
6.02763939e+000, -7.06957960e+000, 1.61894958e+002, 1.16985840e+003
6.50942135e+000, -7.29210138e+000, 1.62545212e+002, -1.95443054e+002
5.95732689e+000, -6.98809958e+000, 1.62434738e+002, 1.70666309e+003
-7.26545668e+000, -6.25679207e+000, 1.57058640e+002, 8.00061584e+002
-7.43769693e+000, -6.40231371e+000, 1.57860291e+002, 1.83395093e+003
-7.57907057e+000, -6.64440346e+000, 1.57404358e+002, 2.56902808e+003
-6.76957035e+000, -6.15133524e+000, 1.57294495e+002, -6.03480530e+002
-6.79064226e+000, -6.10428381e+000, 1.57928223e+002, -2.12862473e+002
-7.12038040e+000, -6.14206886e+000, 1.58355484e+002, 7.37199280e+002
-6.04346752e+000, -7.01441813e+000, 1.66024460e+002, -5.15200012e+002
-6.12053871e+000, -7.01976252e+000, 1.66516327e+002, -8.94145569e+002
-5.72065735e+000, -6.75449371e+000, 1.66322891e+002, 3.91552795e+002
-5.71858215e+000, -6.76019144e+000, 1.66747131e+002, 5.92634705e+002
-5.57438231e+000, -6.35972500e+000, 1.66338379e+002, 9.11085449e+002
-5.65845537e+000, -6.63397169e+000, 1.65976212e+002, 8.35032227e+002
-7.03667259e+000, -6.22698307e+000, 1.66565414e+002, 2.51846289e+003
-6.96680641e+000, -5.95026493e+000, 1.66015579e+002, 2.09047070e+003
-6.79430246e+000, -5.75159264e+000, 1.66402771e+002, 1.06687585e+003
-6.64809847e+000, -5.63550520e+000, 1.67000626e+002, 1.01458203e+003
-6.36291552e+000, -5.56712389e+000, 1.66460388e+002, -8.91973694e+002
-6.49671507e+000, -5.61374617e+000, 1.65964737e+002, -3.04435303e+002
-6.62675047e+000, -6.89803696e+000, 1.67256470e+002, -4.33593414e+002
-6.12753868e+000, -6.99654770e+000, 1.67031693e+002, -7.64514648e+002
-6.93838549e+000, -6.50837564e+000, 1.67430008e+002, 2.08885229e+003
-6.92662477e+000, -6.63449287e+000, 1.66924103e+002, 1.68465820e+003
-6.57268000e+000, -6.97629356e+000, 1.66711563e+002, -7.46133972e+002
7.18911409e+000, 6.47972631e+000, 1.51951706e+002, -1.88011487e+003
7.30168390e+000, 6.50669813e+000, 1.51555771e+002, -1.75900183e+003
7.60826969e+000, 6.58955479e+000, 1.51985046e+002, -1.27399744e+003
7.85351563e+000, 7.52104092e+000, 1.52444458e+002, -6.60049210e+001
7.89587450e+000, 6.99709988e+000, 1.52620026e+002, 7.30310898e+001
7.86313438e+000, 7.40052795e+000, 1.52891235e+002, 2.03664474e+002
7.84228516e+000, 6.89616394e+000, 1.53133804e+002, -3.10747620e+002
7.88791084e+000, 6.90546227e+000, 1.52022598e+002, -6.23131409e+001
7.95603991e+000, 7.21457624e+000, 1.52046371e+002, 1.66378841e+001
7.51285458e+000, 6.50020504e+000, 1.53285522e+002, -1.64472852e+003
7.78313065e+000, 6.80228424e+000, 1.53682495e+002, -3.49637573e+002
7.33515787e+000, 6.39649725e+000, 1.53916473e+002, -2.28490308e+003
6.38603306e+000, 7.30493641e+000, 1.53918198e+002, 1.77742285e+003
6.39263725e+000, 7.00633526e+000, 1.53475357e+002, 2.30721265e+003
6.41337585e+000, 7.19506502e+000, 1.53026825e+002, 2.15816357e+003
7.56857634e+000, 7.80320215e+000, 1.52683685e+002, -5.96487976e+002
6.75603056e+000, 7.78696489e+000, 1.52512344e+002, -9.23086121e+002
7.03755236e+000, 7.93423605e+000, 1.52033844e+002, -1.88690393e+003
7.41653204e+000, 7.92792177e+000, 1.52057327e+002, -1.08873132e+003
6.13790798e+000, -6.66092300e+000, 1.57761658e+002, 2.07682935e+003
6.34232521e+000, -6.29072475e+000, 1.57979904e+002, 3.96720001e+002
6.11217785e+000, -6.60852051e+000, 1.58261292e+002, 2.16599634e+003
6.29951859e+000, -6.26466131e+000, 1.58519501e+002, 8.99655457e+002
6.33815336e+000, -6.35867262e+000, 1.57460709e+002, 5.04646973e+002
6.68107843e+000, -6.14241505e+000, 1.57644699e+002, -1.36257764e+003
7.03787661e+000, -6.16042757e+000, 1.57281235e+002, -1.49419775e+003
7.58656216e+000, -6.92002964e+000, 1.57853439e+002, 9.53070251e+002
7.60416889e+000, -6.72001743e+000, 1.57320053e+002, 8.34359558e+002
7.56082582e+000, -6.74300289e+000, 1.58229797e+002, 8.21177063e+002
7.43584394e+000, -7.39418888e+000, 1.57183060e+002, 6.04298767e+002
7.46172047e+000, -7.28750086e+000, 1.57713974e+002, 6.53510681e+002
7.60461187e+000, -7.04024315e+000, 1.57342712e+002, 1.03301697e+003
7.11163235e+000, -7.56952858e+000, 1.57529617e+002, -1.87537109e+002
7.22187138e+000, -7.47960329e+000, 1.57952026e+002, -8.57673111e+001
7.45692301e+000, -7.20539665e+000, 1.58275955e+002, 6.90167114e+002
6.66413879e+000, -7.58860064e+000, 1.57335953e+002, 3.61286743e+002
6.35093260e+000, -7.39576387e+000, 1.57725174e+002, 1.32005713e+003
6.75653696e+000, -7.58032274e+000, 1.57904175e+002, -1.59325073e+002
6.24988604e+000, -7.25649929e+000, 1.57120865e+002, 1.96951208e+003
6.13835669e+000, -7.00020933e+000, 1.57555679e+002, 2.33275171e+003
6.35604191e+000, -7.39522600e+000, 1.58376465e+002, 8.32780151e+002
6.12152767e+000, -7.03103256e+000, 1.58051163e+002, 2.27472339e+003
7.64306116e+000, -6.68839741e+000, 1.56222931e+002, 9.44308350e+002
7.50578642e+000, -6.46817732e+000, 1.56682892e+002, 2.98677338e+002
7.25739193e+000, -6.28212070e+000, 1.56108521e+002, -6.41890015e+002
7.65685463e+000, -6.81755972e+000, 1.56650482e+002, 1.02897412e+003
7.62180948e+000, -6.73938704e+000, 1.57048859e+002, 9.38661316e+002
7.05309010e+000, -6.18730450e+000, 1.56798981e+002, -1.26929883e+003
7.04035854e+000, -7.67399836e+000, 1.56405182e+002, -1.09190941e+002
7.43642998e+000, -7.45980549e+000, 1.56664856e+002, 5.36673889e+002
7.47489929e+000, -7.49431467e+000, 1.56087601e+002, 5.51326050e+002
7.65987015e+000, -7.11883831e+000, 1.56396683e+002, 1.05345496e+003
7.07017660e+000, -7.62562466e+000, 1.56983047e+002, -1.32649338e+002
7.62453413e+000, -7.10731030e+000, 1.56886292e+002, 1.09347742e+003
6.29837704e+000, -7.31351757e+000, 1.56544189e+002, 2.07725024e+003
6.58581781e+000, -7.59687424e+000, 1.56109970e+002, 8.19542175e+002
6.27872038e+000, -7.24514151e+000, 1.56042435e+002, 2.14352368e+003
6.59790802e+000, -7.58443069e+000, 1.56759949e+002, 6.58594666e+002
6.17799854e+000, -6.85070753e+000, 1.56770676e+002, 2.31814331e+003
6.22480297e+000, -6.80927896e+000, 1.56203522e+002, 2.26283545e+003
6.96780396e+000, -6.79069376e+000, 1.65568008e+002, 8.11344238e+002
6.81603384e+000, -6.99447155e+000, 1.65154419e+002, 5.86507446e+002
6.48036814e+000, -7.09630728e+000, 1.65534882e+002, 1.62641739e+002
6.46865177e+000, -7.14205360e+000, 1.64913834e+002, 2.48342331e+002
6.90517378e+000, -6.98139048e+000, 1.64651855e+002, 5.50019653e+002
7.10578775e+000, -6.60942602e+000, 1.65039368e+002, 9.33167664e+002
5.65845537e+000, -6.63397169e+000, 1.65976212e+002, 2.24354565e+003
5.55956936e+000, -6.40428495e+000, 1.66693375e+002, 2.37584009e+003
5.79327011e+000, -6.83941126e+000, 1.66366684e+002, 1.69517346e+003
5.87166119e+000, -6.89575052e+000, 1.66939499e+002, 1.26172412e+003
6.21638346e+000, -7.03994322e+000, 1.66476517e+002, 3.18798431e+002
6.04889345e+000, -7.01668024e+000, 1.66024948e+002, 8.56679382e+002
6.93542147e+000, -6.10226965e+000, 1.68110275e+002, 9.47532043e+002
6.90782499e+000, -5.92409945e+000, 1.67528305e+002, 7.27392029e+002
6.89866304e+000, -6.65527534e+000, 1.67084000e+002, 8.13912720e+002
6.55827427e+000, -6.92077446e+000, 1.67388016e+002, -2.06257568e+002
7.00734997e+000, -6.21715641e+000, 1.67055191e+002, 9.35217224e+002
5.45474768e+000, -4.85098028e+000, 1.77946350e+002, -5.78486633e+002
5.04101372e+000, -5.02855301e+000, 1.78296051e+002, 3.38025116e+002
4.86664534e+000, -5.38427019e+000, 1.77942886e+002, 1.57549512e+003
5.42556381e+000, -4.82243967e+000, 1.78403809e+002, -1.21431580e+003
5.05617428e+000, -4.95116091e+000, 1.78826309e+002, 1.57069016e+002
4.81410599e+000, -5.45344687e+000, 1.78466965e+002, 1.99101697e+003
5.20788336e+000, -5.07590389e+000, 1.76665955e+002, -3.58486328e+001
5.39912653e+000, -4.93246698e+000, 1.77097397e+002, -6.81799866e+002
4.99398851e+000, -5.28010178e+000, 1.76995453e+002, 1.22842200e+003
5.11846495e+000, -5.05429888e+000, 1.77498062e+002, 4.76367310e+002
4.87173748e+000, -5.59323645e+000, 1.77460724e+002, 2.13928735e+003
5.67189312e+000, -6.68053436e+000, 1.70698776e+002, 1.03575586e+003
5.39520073e+000, -6.41424942e+000, 1.70959076e+002, 1.84308044e+003
5.78635120e+000, -6.71449757e+000, 1.71171387e+002, -1.65292465e+002
5.81143904e+000, -6.76324463e+000, 1.70205078e+002, -1.03491486e+002
6.14940977e+000, -6.77116346e+000, 1.70703629e+002, -7.24326172e+002
-2.51292648e+001, -2.51635571e+001, 9.94195938e-001, 2.69891919e+003
-2.48835983e+001, -2.53914013e+001, 6.95766449e-001, 1.75989929e+003
-2.52283249e+001, -2.52455139e+001, 5.35965562e-001, 2.76254199e+003
-2.48349895e+001, -2.52850590e+001, 1.16636324e+000, 1.66907813e+003
-2.50391159e+001, -2.50915508e+001, 1.40443361e+000, 2.59189404e+003
-2.52557106e+001, -2.48898582e+001, 1.19612837e+000, 3.27962744e+003
-2.53781338e+001, -2.48450508e+001, 7.90153563e-001, 3.40119653e+003
-6.72810698e+000, 5.83965635e+000, 1.71195190e+002, 2.11874536e+003
-6.67351198e+000, 5.66202593e+000, 1.70746979e+002, 1.63136060e+003
-6.75832129e+000, 6.21510696e+000, 1.70704025e+002, 2.07334351e+003
-6.45715094e+000, 5.42231607e+000, 1.71096054e+002, 3.35250053e+001
-6.73972654e+000, 5.75799227e+000, 1.70221573e+002, 1.77887085e+003
-6.12319613e+000, -1.12904224e+001, 9.20750504e+001, 1.77710803e+003
-6.59381008e+000, -1.12268906e+001, 9.18037872e+001, 2.00692334e+003
-6.82063913e+000, -1.12662888e+001, 9.21379852e+001, 1.83615417e+003
-6.78454876e+000, -1.07892666e+001, 9.22133865e+001, 1.72412927e+003
-7.07225418e+000, -1.10028114e+001, 9.22999115e+001, 1.67435962e+003
-7.19824076e+000, -1.12127790e+001, 9.17886124e+001, 1.98157874e+003
1.96831679e+000, -1.11982164e+001, 9.17750015e+001, 2.12281104e+003
2.16963220e+000, -1.12553339e+001, 9.21574631e+001, 1.97159607e+003
2.49374557e+000, -1.12195883e+001, 9.17957230e+001, 2.14916626e+003
2.72734523e+000, -1.12406473e+001, 9.21789703e+001, 1.98032568e+003
1.87479675e+000, -1.08322334e+001, 9.22483521e+001, 1.85842590e+003
2.42716384e+000, -1.08090830e+001, 9.22310104e+001, 1.84550049e+003
-1.12571707e+001, -6.88109255e+000, 9.21543579e+001, 1.57636011e+003
-1.12200832e+001, -7.13477850e+000, 9.17962875e+001, 2.44782886e+003
-1.12092085e+001, -6.53429413e+000, 9.17851334e+001, 2.46878247e+003
-1.12565327e+001, -7.37927485e+000, 9.21554794e+001, 1.35599121e+003
-1.12565327e+001, -6.23927498e+000, 9.21554794e+001, 1.19670447e+003
-1.07979488e+001, -6.80927467e+000, 9.22216263e+001, 8.54085312e+001
-1.12634087e+001, 2.30307841e+000, 9.21434402e+001, 1.07368311e+003
-1.12596769e+001, 1.67249501e+000, 9.21499786e+001, 7.84070740e+002
-1.07979488e+001, 2.31072569e+000, 9.22216263e+001, -5.84508728e+002
-4.04677486e+000, -3.07316732e+000, 2.27579529e+002, -6.38409485e+002
-4.33353710e+000, -3.29588270e+000, 2.27900421e+002, 1.37215930e+003
-4.42685223e+000, -3.45276928e+000, 2.27289368e+002, 1.97839563e+003
-4.44116449e+000, -3.48638129e+000, 2.28510864e+002, 2.05795923e+003
-4.12921190e+000, -3.11570334e+000, 2.28163803e+002, -5.39992126e+002
-4.48453665e+000, -3.83620167e+000, 2.27921265e+002, 2.34653442e+003
-3.10714960e+000, -4.11454916e+000, 2.27698608e+002, 3.64632874e+002
-3.43619061e+000, -4.41930723e+000, 2.27473877e+002, -1.23129993e+003
-3.25588632e+000, -4.29955530e+000, 2.28141418e+002, -5.77534424e+002
-3.84131598e+000, -4.48383474e+000, 2.28015839e+002, -1.73315649e+003
-3.56713986e+000, -4.46647358e+000, 2.28631439e+002, -1.69673816e+003
3.10415268e+000, 7.63617516e+000, 2.39817734e+002, -6.32645630e+002
3.16595960e+000, 7.10791016e+000, 2.39423447e+002, 1.85447159e+002
3.67323041e+000, 6.09744406e+000, 2.39011963e+002, -1.62053259e+003
3.55753779e+000, 6.64130116e+000, 2.39129959e+002, -1.61849414e+003
3.36495328e+000, 7.19628620e+000, 2.39313354e+002, -8.54284851e+002
3.57259488e+000, 6.95752001e+000, 2.39409012e+002, -1.80778772e+003
3.60691237e+000, 6.56517506e+000, 2.39315750e+002, -1.20976611e+003
9.04659927e-001, -4.04362535e+000, 2.37938110e+002, 6.66447449e+002
3.26474142e+000, 6.65276003e+000, 2.39143524e+002, 8.20846436e+002
6.76803052e-001, -3.68507314e+000, 2.43792709e+002, 1.96474869e+002
6.19457304e-001, -3.46216941e+000, 2.43583374e+002, -2.61957245e+001
9.83370245e-001, -3.54099393e+000, 2.43714859e+002, 2.45034760e+002
2.97372788e-001, -3.52612209e+000, 2.43699371e+002, 1.96200394e+002
-3.90155840e+000, 3.02648711e+000, 2.41247620e+002, -1.48433240e+003
-4.42409468e+000, 3.44670963e+000, 2.41020508e+002, 1.50008289e+003
-4.27473974e+000, 3.22836089e+000, 2.41689713e+002, 6.03427612e+002
-2.01101452e-001, -3.51098895e+000, 2.43680893e+002, 4.05418129e+001
-4.47380590e+000, 3.90208268e+000, 2.41649506e+002, 2.05745435e+003
-4.45346069e+000, 3.52253270e+000, 2.42215988e+002, 1.96062610e+003
3.13623595e+000, -4.16254807e+000, 2.37451050e+002, 2.16637842e+003
3.32570720e+000, -4.35530472e+000, 2.36954147e+002, 4.88432098e+002
-2.19554472e+000, -3.63131595e+000, 2.43224731e+002, 6.99898682e+002
3.84286404e+000, -4.48416996e+000, 2.37054871e+002, -2.01063989e+003
3.58565712e+000, -4.47116518e+000, 2.36441589e+002, -1.18068213e+003
-3.10979533e+000, -4.11908436e+000, 2.42578156e+002, -2.27264114e+002
4.39267588e+000, -3.38485384e+000, 2.37671265e+002, -5.33634155e+002
4.42474890e+000, -3.44814777e+000, 2.37119324e+002, -4.66939240e+001
4.48462248e+000, -3.83557773e+000, 2.37503143e+002, -4.71255676e+002
-3.96587110e+000, -4.45765162e+000, 2.42099014e+002, -3.87781464e+002
4.12357235e+000, -3.11241341e+000, 2.36770660e+002, -7.00923645e+002
4.46465731e+000, -3.55941248e+000, 2.36435760e+002, 3.08616791e+002
-3.94386053e+000, -4.46437693e+000, 2.42715622e+002, -8.06812363e+001
4.46853781e+000, -3.92449379e+000, 2.36931763e+002, -2.27029129e+002
3.51377392e+000, 2.39533520e+000, 2.43684662e+002, -7.69045593e+002
3.45194125e+000, 1.96726990e+000, 2.43531570e+002, 7.74675842e+002
3.65521622e+000, 1.72407877e+000, 2.43784348e+002, -1.64103613e+003
4.24220181e+000, 8.24732065e-001, 2.07088669e+002, -7.49005371e+002
4.13531876e+000, 5.72538197e-001, 2.06681259e+002, -2.54499731e+003
4.24520540e+000, 3.08373183e-001, 2.07070023e+002, -9.83510925e+002
3.74402928e+000, 3.20072770e-001, 2.06500137e+002, -9.80723816e+002
3.75795293e+000, 8.40285301e-001, 2.06500198e+002, -1.04572986e+003
4.13599253e+000, 1.13287485e+000, 2.06682205e+002, -2.00248108e+003
4.14536905e+000, 0.00000000e+000, 2.06693924e+002, -2.23541235e+003
-1.12087498e+001, -2.05138445e+000, 9.22153549e+001, 1.09665674e+003
-1.12480745e+001, -1.98301649e+000, 9.18313446e+001, 2.59354468e+003
-1.08072033e+001, -2.38021183e+000, 9.22294540e+001, 2.82187042e+002
3.75954580e+000, 1.99453104e+000, 2.06500305e+002, -1.20785657e+003
3.76310921e+000, 1.41106737e+000, 2.06500412e+002, -9.68220032e+002
4.12322140e+000, 1.73835361e+000, 2.06667221e+002, -1.82511719e+003
-1.12554312e+001, -1.52788270e+000, 9.21573105e+001, 1.72823889e+003
-1.08096333e+001, -1.83619702e+000, 9.22315598e+001, 1.79132645e+002
4.14627409e+000, 2.46516681e+000, 2.06694946e+002, -1.97685022e+003
4.24261045e+000, 1.40643477e+000, 2.07085846e+002, -4.75548370e+002
-1.57518888e+000, -1.12506599e+001, 9.21646118e+001, 1.93592957e+003
-2.10560083e+000, -1.12379074e+001, 9.21826706e+001, 1.88256689e+003
-1.65229702e+000, -1.08105907e+001, 9.22321625e+001, 1.81645007e+003
4.24647379e+000, 1.97915053e+000, 2.07060593e+002, -6.72327393e+002
-1.94288111e+000, -1.12182674e+001, 9.17943192e+001, 2.08264453e+003
-2.26270533e+000, -1.08094578e+001, 9.22312164e+001, 1.79212561e+003
-2.56311727e+000, -1.12505274e+001, 9.18351822e+001, 2.05462598e+003
-2.72899818e+000, -1.11921930e+001, 9.22298355e+001, 1.86440808e+003
3.77296448e+000, 3.01064467e+000, 2.08364670e+002, -2.90326996e+002
3.74299598e+000, 3.01054215e+000, 2.09054077e+002, -5.38870544e+002
4.31057501e+000, 3.26735091e+000, 2.08759964e+002, -2.07192627e+002
4.21168423e+000, 3.17189384e+000, 2.09370911e+002, -3.23275360e+002
-5.81187201e+000, -6.71616554e+000, 1.71307465e+002, -5.28733215e+002
-5.36953735e+000, -6.37885857e+000, 1.71146561e+002, 7.93361023e+002
-5.67659092e+000, -6.67838907e+000, 1.70883972e+002, 4.11776962e+001
-5.45525932e+000, -6.48757601e+000, 1.70466309e+002, 9.42089539e+002
-5.88922262e+000, -6.77884769e+000, 1.70384583e+002, -5.19772156e+002
4.26913500e+000, 3.22328544e+000, 2.08038666e+002, 4.78388023e+001
4.48084736e+000, 3.63486242e+000, 2.08325790e+002, 2.50651184e+002
4.48132801e+000, 3.63876605e+000, 2.09045105e+002, 2.45358749e+002
-6.17886782e+000, -6.75472784e+000, 1.70859344e+002, -6.84854431e+002
4.40564632e+000, 4.09346628e+000, 2.08141800e+002, -1.30806213e+002
4.38619137e+000, 4.12766361e+000, 2.08690201e+002, -3.01605927e+002
-6.44449759e+000, -5.42801189e+000, 1.70377975e+002, 1.70593658e+002
-6.49439812e+000, -5.45432138e+000, 1.70810654e+002, 8.40578247e+002
-6.76310015e+000, -5.82380104e+000, 1.70309174e+002, 2.48641797e+003
4.48934793e+000, 3.71475005e+000, 2.07773666e+002, 7.21235886e+001
-6.77165222e+000, -6.08676052e+000, 1.70798370e+002, 2.67533569e+003
