     1,  3506.730,   -14.279,    -0.052
     2,  3877.887,  -265.558,     5.325
     3,  3314.003,   -18.630,    -0.031
     4,  2773.563,   -82.453,     0.971
     5,  2789.130,   -95.841,     1.274
     6,  2804.748,  -110.262,     1.620
     7,  2820.402,  -125.665,     2.002
     8,  2836.091,  -142.104,     2.430
     9,  2851.833,  -159.554,     2.898
    10,  2867.486,  -177.981,     3.408
    11,  4741.646, -6223.950,    75.246
    12,  6285.841, -7789.040,   145.856
    13,  4526.536, -5903.426,    74.877
    14,  4731.030, -5979.849,    80.026
    15,  4722.842, -5952.650,    83.823
    16,  4714.673, -5925.728,    87.707
    17,  4706.498, -5898.652,    91.679
    18,  4698.141, -5871.821,    95.739
    19,  4690.158, -5844.869,    99.887
    20,  4681.840, -5818.192,   104.124
    21,  9838.610, -2469.311,    34.689
    22, 12695.421, -4064.450,    96.945
    23,  9416.010, -2431.895,    36.771
    24,  9419.000, -2502.104,    40.537
    25,  9421.764, -2573.319,    44.486
    26,  9424.806, -2645.674,    48.637
    27,  9427.571, -2718.889,    52.955
    28,  9430.563, -2793.233,    57.455
    29,  9433.580, -2868.449,    62.140
    30,  9436.372, -2944.672,    67.029
    31, 12773.683,  -682.323,    57.615
    32, 15287.599, -1288.340,   101.521
    33, 12082.708,  -673.627,    56.206
    34, 12143.944,  -740.246,    57.083
    35, 12031.216,  -769.626,    59.554
    36, 11919.328,  -799.580,    62.078
    37, 11807.650,  -830.104,    64.655
    38, 11696.746,  -861.197,    67.283
    39, 11586.118,  -892.864,    69.964
    40, 11476.324,  -925.105,    72.698
    41,  7918.187, -1236.329,    18.383
    42,  3437.117, -3716.997,    52.243
    49, 11812.651, -14303.944,   392.256
    50, 11145.110, -4443.843,   247.938
    57, 24100.077, -9993.704,   370.503
    58,  8976.643, -4103.269,   121.387
    65, 26391.553, -3197.343,   252.194
    66,  9495.701,  -848.093,    59.082
    73,  4250.348, -1216.687,    18.244
    74,  1511.243,   -38.868,     0.283
    75,  1423.806,  -138.953,     1.764
    76,  1469.621,  -216.248,     3.059
    77,  1516.231,  -310.602,     4.708
    78,  5602.873, -6705.634,    99.733
    79,  1821.953, -1518.046,    26.640
    80,  1949.768, -1746.917,    34.153
    81,  1986.542, -1930.637,    34.981
    82,  2023.660, -2123.541,    35.830
    83, 10104.447, -7043.139,   179.293
    84,  2989.303, -2864.969,    47.298
    85,  3114.233, -2795.126,    50.835
    86,  3241.720, -2726.238,    54.484
    87,  3371.765, -2658.210,    58.276
    88, 15332.494, -5025.073,   146.250
    89,  4294.675, -2213.552,    79.847
    90,  4806.590, -2214.996,    74.041
    91,  4973.883, -2089.174,    65.784
    92,  5144.183, -1967.031,    58.000
    93, 13363.693, -4732.069,   107.645
    94,  4660.796, -1489.567,    20.213
    95,  4742.897, -1553.687,    24.736
    96,  4825.840, -1619.240,    29.716
    97,  4886.120, -1643.458,    35.227
    98, 14705.493, -2434.822,   103.637
    99,  4766.307, -1374.166,    55.576
   100,  5060.209, -1176.911,    46.946
   101,  5175.450, -1059.934,    43.904
   102,  5291.987,  -949.078,    40.963
   103, 15449.909, -1124.365,    87.195
   104,  7019.325,  -338.189,    32.723
   105,  6946.354,  -414.868,    36.158
   106,  6691.323,  -459.525,    38.568
   107,  5725.290,  -404.015,    30.695
   108,  7089.527,  -449.569,    16.923
   109,  3315.801,  -402.456,    15.856
   110,  3015.874,  -301.733,    12.612
   111,  2823.785,  -251.762,    10.081
   112,  2638.015,  -206.312,     7.833
   113,  2010.793,  -253.917,     2.903
   114,  2254.240,  -229.839,     6.535
   115,  2423.823,  -218.116,     6.372
   118,  1925.737,  -397.033,     7.905
   119,  1897.399,  -350.806,     7.441
   120,  1794.353,  -321.972,     3.515
   121,  2623.037, -3195.380,    73.291
   122,  2648.433, -2798.047,    57.345
   123,  2612.293, -2625.782,    51.450
   126,  3505.111, -3273.020,    72.912
   127,  3310.431, -3307.650,    80.447
