   0.21263      0.00390
   0.40673      0.00755
   0.52128      0.00923
   0.67062      0.01187
   0.84998      0.01420
   0.98438      0.01653
   1.15376      0.01887
   1.27811      0.02152
   1.37743      0.02450
   1.52652      0.02848
   1.77586      0.03048
   1.93468      0.03577
   2.02842      0.04172
   2.10675      0.04997
   2.30583      0.05362
   2.44929      0.06090
   2.50154      0.07472
   2.61905      0.08695
   2.78647      0.09947
   2.76400      0.11233
   2.96648      0.12420
   2.98392      0.13740
   3.01647      0.14992
   3.10894      0.16245
   3.19150      0.17465
   3.25651      0.20002
   3.41662      0.22442
   3.39674      0.24977
   3.54162      0.27550
   3.52685      0.30020
   3.55702      0.32490
   3.59215      0.34995
   3.68227      0.37467
