  -0.00642      0.00450
   0.03472      0.00700
   0.07234      0.00975
   0.12054      0.01160
   0.17920      0.01320
   0.23765      0.01595
   0.24391      0.01940
   0.30248      0.02145
   0.36104      0.02352
   0.40789      0.03245
   0.47636      0.03705
   0.52049      0.04208
   0.62303      0.04988
   0.69489      0.05492
   0.79763      0.06180
   0.84722      0.07437
   0.99389      0.08722
   1.09217      0.09912
   1.19744      0.11080
   1.27808      0.12432
   1.33825      0.13600
   1.35664      0.14857
   1.37133      0.16230
   1.46961      0.17420
   1.56871      0.19985
   1.72696      0.22457
   1.72909      0.24950
   1.79012      0.27467
   1.78530      0.29962
   1.78733      0.32500
   1.82409      0.35017
   1.86092      0.37487
