   0.00000      0.00000
  -1.79949      0.01786
  -1.05382      0.05278
  -0.50486      0.08770
  -0.22901      0.12262
  -0.09473      0.15754
  -0.02820      0.19246
   0.00451      0.22738
   0.01813      0.26230
   0.01998      0.29722
   0.01401      0.33214
   0.00284      0.36786
  -0.01026      0.40278
  -0.02360      0.43770
  -0.03616      0.47262
  -0.04732      0.50754
  -0.05674      0.54246
  -0.06439      0.57738
  -0.07020      0.61230
  -0.07429      0.64722
  -0.07680      0.68214
  -0.07793      0.71786
  -0.07779      0.75278
  -0.07664      0.78770
  -0.07463      0.82262
  -0.07187      0.85754
  -0.06844      0.89246
  -0.06446      0.92738
  -0.06002      0.96230
  -0.05495      0.99901
  -0.05041      1.03036
  -0.04441      1.06964
  -0.03932      1.10179
  -0.03359      1.13750
  -0.02781      1.17321
  -0.02260      1.20536
  -0.01632      1.24464
  -0.01129      1.27678
  -0.00587      1.31250
  -0.00063      1.34821
   0.00387      1.38036
   0.00910      1.41964
   0.01313      1.45179
   0.01734      1.48750
   0.02129      1.52321
   0.02462      1.55536
   0.02839      1.59465
   0.03125      1.62678
   0.03422      1.66250
   0.03702      1.69821
   0.03940      1.73036
   0.04216      1.76964
   0.04433      1.80178
   0.04668      1.83750
   0.04900      1.87321
   0.05110      1.90536
   0.05373      1.94464
   0.05597      1.97679
   0.05859      2.01250
   0.06138      2.04821
   0.06408      2.08036
   0.06768      2.11964
   0.07090      2.15178
   0.07480      2.18750
   0.07907      2.22321
   0.08327      2.25536
   0.08888      2.29464
   0.09387      2.32679
   0.09984      2.36250
   0.10622      2.39821
   0.11228      2.43035
   0.12003      2.46964
   0.12655      2.50177
   0.13385      2.53750
   0.14104      2.57322
   0.14722      2.60535
   0.15412      2.64465
   0.15898      2.67678
   0.16327      2.71250
   0.16616      2.74823
   0.16736      2.78035
   0.16684      2.81965
   0.16478      2.85177
   0.16089      2.88750
   0.15563      2.92322
   0.15008      2.95535
   0.14300      2.99465
   0.13762      3.02677
   0.13272      3.06250
   0.12924      3.09822
   0.12728      3.13035
   0.12616      3.16965
   0.12655      3.20180
   0.12877      3.23750
   0.13226      3.27323
   0.13464      3.30537
   0.13155      3.34462
   0.11774      3.37677
   0.07983      3.41250
   0.01492      3.44820
  -0.02027      3.48035
