[CoordFrame]
Coordinate Frame 1
Option = Axis Points
Coord Frame Type = Cartesian
Origin Point = -70.71 [m], -70.71 [m], 0 [m]
Axis 3 Point = -70.71 [m], -70.71 [m], 1 [m]
Plane 13 Point = 0 [m], -70.71 [m], 0 [m]
Reference Coord Frame = Coord 0

[Name]
fsi

[Reference CoordFrame]
Coordinate Frame 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
7.55295944e+000, -6.52322388e+000, 1.56278687e+002, -1.41538855e+003
7.35391235e+000, -6.31795502e+000, 1.56936722e+002, -1.87166492e+003
7.68071747e+000, -6.76036835e+000, 1.55911102e+002, -1.01705078e+003
7.68382263e+000, -6.89292908e+000, 1.56323990e+002, -3.50733582e+002
7.67942810e+000, -6.65673828e+000, 1.54537491e+002, -9.80294556e+002
7.49628448e+000, -6.45721436e+000, 1.54859436e+002, -1.61641174e+003
7.37153244e+000, -6.39526367e+000, 1.54327042e+002, -1.49390198e+003
7.77379990e+000, -6.99347687e+000, 1.54905334e+002, -1.68606110e+002
7.11713409e+000, -7.82209778e+000, 1.54148224e+002, -2.82906006e+002
7.31924820e+000, -7.83257294e+000, 1.53573044e+002, 4.00250244e+000
6.53344727e+000, -7.57283783e+000, 1.53672791e+002, -2.11014023e+001
7.02985001e+000, -7.86930084e+000, 1.53280716e+002, -6.35010498e+002
6.55294800e+000, -7.58207703e+000, 1.52914825e+002, -1.46670700e+002
8.20417404e+000, -7.23764801e+000, 1.40836060e+002, -1.24228760e+003
8.58486176e+000, -7.59309387e+000, 1.40817902e+002, -6.85467773e+002
8.43230820e+000, -7.38850403e+000, 1.41425385e+002, -8.90745667e+002
8.38631058e+000, -7.35441589e+000, 1.40323486e+002, -1.19153467e+003
8.67639160e+000, -7.78401184e+000, 1.40270905e+002, 9.83186035e+001
7.58060837e+000, -7.34749603e+000, 1.39972382e+002, 1.68115112e+003
7.36509323e+000, -7.61182404e+000, 1.39612900e+002, 2.09708521e+003
8.07153320e+000, -7.25193787e+000, 1.39783768e+002, -2.84732452e+002
9.00265884e+000, -1.09708328e+001, 9.22985001e+001, 1.21227148e+003
9.29091263e+000, -1.11812973e+001, 9.22389832e+001, 1.19174744e+003
1.29662056e+001, -1.21934128e+001, 8.22279434e+001, -6.52558136e+001
1.28297272e+001, -1.26219559e+001, 8.23561707e+001, 3.56572601e+002
1.29113617e+001, -1.22402496e+001, 8.26543121e+001, -2.73807430e+001
1.27772751e+001, -1.17377243e+001, 8.23791122e+001, -1.69232922e+003
1.28837547e+001, -1.18608780e+001, 8.18957520e+001, -9.09944763e+002
9.83487320e+000, 9.82447815e+000, 1.02241386e+002, -1.32457800e+003
1.03635063e+001, 9.62825394e+000, 1.02003349e+002, -1.07381787e+003
9.85992813e+000, 9.87104034e+000, 1.01667725e+002, -1.73545862e+003
9.59308624e+000, 1.03431511e+001, 1.02563255e+002, 9.43412415e+002
9.63055801e+000, 1.04514999e+001, 1.02044556e+002, 1.07162183e+003
1.02725372e+001, 1.10036430e+001, 1.03697502e+002, -9.39016785e+002
1.07383194e+001, 1.07651329e+001, 1.04256866e+002, -2.63134961e+003
1.01333008e+001, 1.09513397e+001, 1.04450691e+002, -2.81113525e+002
1.09540062e+001, 1.01969299e+001, 1.04481697e+002, -1.19202124e+003
1.07004433e+001, 1.07310219e+001, 1.04826836e+002, -2.06467017e+003
1.10461044e+001, 1.15449753e+001, 9.46365585e+001, -1.87193689e+003
1.03356934e+001, 1.13808632e+001, 9.45132446e+001, 1.49019922e+003
1.00321388e+001, 9.36034012e+000, 1.06295799e+002, -1.45486682e+003
9.76513672e+000, 9.40383148e+000, 1.06636429e+002, -2.33622510e+003
9.96722794e+000, 9.32146454e+000, 1.06948303e+002, -1.49570032e+003
9.57477570e+000, 9.49494553e+000, 1.06934502e+002, -1.76036816e+003
9.44975281e+000, 9.68941116e+000, 1.06582016e+002, -1.11769568e+003
1.31567802e+001, 1.41044769e+001, 7.27502747e+001, 5.51010925e+002
1.33989983e+001, 1.42028503e+001, 7.23120804e+001, -4.25106598e+002
1.36404495e+001, 1.41173401e+001, 7.27483902e+001, -2.32860449e+003
1.33883400e+001, 1.40731697e+001, 7.33636398e+001, -1.53702893e+003
1.29153137e+001, 1.39453430e+001, 7.32771759e+001, 1.53244714e+003
1.27071762e+001, 1.21629372e+001, 7.68900146e+001, -1.52006494e+003
1.31712112e+001, 1.21985359e+001, 7.69524689e+001, -1.95241486e+002
1.28342438e+001, 1.22272110e+001, 7.62958145e+001, -1.07679700e+003
1.35127983e+001, 1.24751625e+001, 7.65665665e+001, -2.19341034e+002
1.33900108e+001, 1.23655014e+001, 7.61212845e+001, -1.85475830e+002
1.22714043e+001, 1.31306648e+001, 7.59687347e+001, 1.58153149e+003
1.22958145e+001, 1.29195595e+001, 7.57299957e+001, 8.73671494e+001
1.23784409e+001, 1.33692818e+001, 7.56532669e+001, 1.69747168e+003
1.22812843e+001, 1.32770386e+001, 7.64654999e+001, 1.93913220e+003
1.24005890e+001, 1.34354744e+001, 7.60618286e+001, 1.93268726e+003
1.29231339e+001, 1.34153557e+001, 7.83971329e+001, -2.60570288e+003
1.28812599e+001, 1.34640503e+001, 7.81477966e+001, -2.26896948e+003
1.32764549e+001, 1.32130661e+001, 7.82831726e+001, -3.19580200e+003
1.25092583e+001, 1.34239540e+001, 7.83310928e+001, 3.16124329e+002
1.24842949e+001, 1.34642944e+001, 7.76943665e+001, 6.07432800e+002
1.31156158e+001, 1.39069672e+001, 7.46888046e+001, -6.71180054e+002
1.30926476e+001, 1.38644524e+001, 7.50363083e+001, -3.50252533e+002
1.27633514e+001, 1.37906189e+001, 7.45724335e+001, 1.37466016e+003
1.31669312e+001, 1.38063927e+001, 7.54667206e+001, -2.09376880e+003
1.34211197e+001, 1.38279457e+001, 7.49200211e+001, -2.88755273e+003
1.56501160e+001, 1.64731598e+001, 5.41252365e+001, -4.95160248e+002
1.54126778e+001, 1.64125290e+001, 5.39431915e+001, 1.34587891e+003
1.56230812e+001, 1.65229568e+001, 5.35796509e+001, 2.29217361e+002
1.62330208e+001, 1.54593353e+001, 5.03740768e+001, -9.16197754e+002
1.66981163e+001, 1.56542397e+001, 5.03796196e+001, -5.58710083e+002
1.67727737e+001, 1.57292633e+001, 4.97558212e+001, -7.31338440e+002
1.60520172e+001, 1.55305977e+001, 4.99878922e+001, -1.37787012e+003
1.63064537e+001, 1.55694160e+001, 4.94796143e+001, -1.22318115e+003
1.25082512e+001, 1.28156395e+001, 7.46442490e+001, -5.84829712e+002
1.24899979e+001, 1.26266060e+001, 7.53225098e+001, -1.53804041e+003
1.29230652e+001, 1.24104347e+001, 7.49626389e+001, -1.12143152e+003
1.70017624e+001, 1.75457573e+001, 3.81805801e+001, -5.51317749e+002
1.72582092e+001, 1.72486801e+001, 3.77265396e+001, -2.44003882e+003
1.70536499e+001, 1.77579842e+001, 3.76122894e+001, 1.15067497e+002
1.77141190e+001, 1.70628242e+001, 3.75659027e+001, -1.94027917e+003
1.73142319e+001, 1.73054428e+001, 3.72753067e+001, -2.61877979e+003
1.74882813e+001, 1.84207497e+001, 3.82906151e+001, 6.10194641e+002
1.79949341e+001, 1.84686928e+001, 3.79338226e+001, -1.79592358e+003
1.78730354e+001, 1.84375839e+001, 3.83351479e+001, -2.29894019e+003
1.77053566e+001, 1.83845940e+001, 3.88714371e+001, -1.44523547e+003
1.71279106e+001, 1.81728668e+001, 3.87343140e+001, 1.40946936e+003
1.47550087e+001, 1.57231560e+001, 5.64795151e+001, 1.64424646e+003
1.46621857e+001, 1.55412636e+001, 5.68861542e+001, 1.20645886e+003
1.50832214e+001, 1.60924225e+001, 5.64015236e+001, 1.05725964e+003
2.25363121e+001, 2.35546227e+001, 8.29062939e+000, 1.46894348e+003
2.24948921e+001, 2.35324745e+001, 8.74019909e+000, 1.50785437e+003
2.24058876e+001, 2.30556602e+001, 8.35142326e+000, -5.54039795e+002
2.08859901e+001, 2.18028526e+001, 1.88813915e+001, 2.12777920e+001
2.10836945e+001, 2.19262695e+001, 1.83727226e+001, -2.72300293e+002
2.13752594e+001, 2.18090210e+001, 1.88044090e+001, -2.97412305e+003
2.11809692e+001, 2.17225761e+001, 1.93671646e+001, -2.51818213e+003
2.05796623e+001, 2.16130981e+001, 1.92463474e+001, 9.46911621e+002
2.03326530e+001, 2.13681450e+001, 1.96757050e+001, 1.54207556e+003
2.01302795e+001, 2.11052132e+001, 2.02448521e+001, 1.41234668e+003
2.01683426e+001, 2.09534645e+001, 1.97091637e+001, 3.68029388e+002
1.99981575e+001, 2.09305115e+001, 2.07742844e+001, 1.21308044e+003
2.00490074e+001, 2.06480103e+001, 2.03503132e+001, -1.64236927e+001
2.02383499e+001, 1.94318161e+001, 2.69745979e+001, -1.27932251e+003
2.00351295e+001, 1.89903069e+001, 2.69739304e+001, -7.49197266e+002
2.01151848e+001, 1.91875343e+001, 2.74239407e+001, -1.23238123e+003
2.01238251e+001, 1.96622047e+001, 2.73981495e+001, -2.76708521e+003
2.00561752e+001, 1.95001793e+001, 2.78450108e+001, -2.70627466e+003
2.02275543e+001, 1.91911926e+001, 2.54816132e+001, -8.61161682e+002
2.03898735e+001, 1.94593048e+001, 2.60211697e+001, -8.34593018e+002
2.05132751e+001, 1.96104164e+001, 2.54601688e+001, -8.36049316e+002
2.04407463e+001, 1.98984261e+001, 2.58775768e+001, -1.68890613e+003
2.03250542e+001, 1.97512703e+001, 2.64926357e+001, -1.50881091e+003
1.89937935e+001, 1.99443092e+001, 2.59253120e+001, 1.24383447e+003
1.88781891e+001, 1.98065720e+001, 2.64529572e+001, 1.10407654e+003
1.89255333e+001, 1.95214729e+001, 2.60592556e+001, -4.29180695e+002
1.90311050e+001, 1.97883377e+001, 2.54767246e+001, 1.92209503e+002
1.92712975e+001, 2.03077202e+001, 2.58244629e+001, 1.19894153e+003
2.10437012e+001, 2.00179443e+001, 2.22163811e+001, -8.23357971e+002
2.08302956e+001, 1.98519592e+001, 2.16721401e+001, -9.60933289e+002
2.06309624e+001, 1.98660507e+001, 2.12373161e+001, -1.61958057e+003
2.04205971e+001, 1.97778244e+001, 2.17011871e+001, -1.94913379e+003
2.09223022e+001, 2.01411438e+001, 1.98458157e+001, -1.63073218e+003
2.06083908e+001, 2.00654411e+001, 2.03117676e+001, -1.80452234e+003
2.10179939e+001, 2.00942993e+001, 2.02617188e+001, -8.96904663e+002
2.12983322e+001, 2.02582741e+001, 2.07013474e+001, -7.91032898e+002
2.09460754e+001, 2.00181961e+001, 2.06586971e+001, -1.09505603e+003
2.01787109e+001, 1.99995804e+001, 2.12110519e+001, -2.67006982e+003
2.00879135e+001, 2.01792526e+001, 2.09573421e+001, -2.62733789e+003
1.98610916e+001, 2.03320808e+001, 2.14282703e+001, -1.42133582e+003
2.00553589e+001, 1.99539146e+001, 2.16121235e+001, -2.76939844e+003
6.79384232e+000, 6.02537537e+000, 1.59159546e+002, -2.06262177e+002
6.68297577e+000, 6.04524994e+000, 1.58931030e+002, -3.46228912e+002
6.45376587e+000, 6.07100677e+000, 1.59394699e+002, 5.24263794e+002
7.02305603e+000, 6.07427979e+000, 1.59093765e+002, -4.13648590e+002
6.78125000e+000, 6.06321716e+000, 1.58554657e+002, -4.57752106e+002
7.86023712e+000, -6.93293762e+000, 1.45314423e+002, -6.27089539e+002
7.80210495e+000, -6.93743134e+000, 1.44894745e+002, -1.04021912e+003
8.18289185e+000, -7.13826752e+000, 1.45257599e+002, -4.80143799e+002
7.50904465e+000, -6.92916107e+000, 1.45042999e+002, 4.63731079e+002
7.73177338e+000, -6.94980621e+000, 1.44517258e+002, -2.30592453e+002
8.17550278e+000, 9.01832962e+000, 1.35045624e+002, 4.69456573e+002
7.90752792e+000, 8.90767670e+000, 1.35558151e+002, 1.42365845e+003
7.76661682e+000, 8.80279160e+000, 1.33970917e+002, 2.10063257e+003
8.04070663e+000, 9.03237152e+000, 1.33724014e+002, 1.12913611e+003
8.04519653e+000, 9.01674271e+000, 1.34237534e+002, 1.14883411e+003
7.81098175e+000, 8.85042953e+000, 1.33410385e+002, 1.91847791e+003
7.62683868e+000, 8.39413834e+000, 1.33766434e+002, 9.75023193e+002
4.93873596e-001, 8.69366837e+000, 1.29622528e+002, 1.04872644e+003
5.57235718e-001, 8.40511703e+000, 1.29691589e+002, 2.49064693e+001
1.10796356e+000, 8.64627457e+000, 1.29612930e+002, 6.41874695e+002
-5.05826569e+000, 8.62936401e+000, 1.29611252e+002, 4.90952637e+002
-5.56475067e+000, 8.88706970e+000, 1.29795807e+002, 1.57300073e+003
-8.90969086e+000, 6.98853683e+000, 1.29897064e+002, 1.48907312e+003
-8.82105255e+000, 6.69078827e+000, 1.29697449e+002, 1.56197937e+003
-8.79512024e+000, 7.34169388e+000, 1.29674606e+002, 1.38762048e+003
-8.84312439e+000, 7.41636658e+000, 1.30099472e+002, 5.48982763e+000
-8.78671265e+000, 7.00900650e+000, 1.30153000e+002, -2.15975037e+002
-2.73722839e+000, -2.28432846e+001, 2.19126297e+002, 1.73515320e+002
-2.82312775e+000, -2.22022324e+001, 2.19172180e+002, 5.92632751e+002
-2.46093750e+000, -2.27215271e+001, 2.19273727e+002, 1.33080307e+002
-2.76277161e+000, -2.32927246e+001, 2.18828232e+002, 1.65193323e+003
-2.79275513e+000, -2.26896744e+001, 2.18900406e+002, 2.10294409e+003
-2.92716980e+000, -1.75458603e+001, 2.20365082e+002, -1.30842361e+002
-2.95576477e+000, -1.80960159e+001, 2.20220428e+002, 5.98819824e+002
-3.11347961e+000, -1.79824142e+001, 2.19982986e+002, 1.31544983e+003
-2.88135529e+000, -1.68116684e+001, 2.20532257e+002, -1.47139801e+002
-2.63564301e+000, -1.72061996e+001, 2.20337936e+002, 2.69790440e+001
-2.68865967e+000, -1.71569595e+001, 2.19903946e+002, 7.64695587e+001
-2.63172913e+000, -1.76660461e+001, 2.19815125e+002, 2.81444000e+002
2.35572052e+000, -2.42631836e+001, 2.18945770e+002, 4.32963074e+002
2.60961151e+000, -2.40376587e+001, 2.18926773e+002, 3.79826355e+002
2.70486450e+000, -2.41294022e+001, 2.18627609e+002, -4.54046936e+001
-2.39743042e+000, -1.48280106e+001, 2.37351578e+002, 9.58929016e+002
-2.35324097e+000, -1.55528259e+001, 2.37325211e+002, 1.24115540e+003
-2.13922119e+000, -1.50070877e+001, 2.37532776e+002, 2.88378662e+002
-2.64016724e+000, -1.44301910e+001, 2.37402222e+002, 1.71078186e+003
-2.65778351e+000, -1.50708084e+001, 2.37466125e+002, 2.08246606e+003
-1.67074585e+000, -1.88257523e+001, 2.37563156e+002, 4.52767426e+002
-1.59023285e+000, -1.94890060e+001, 2.37474976e+002, 3.27803284e+002
-1.60375214e+000, -1.95892639e+001, 2.37773666e+002, 5.18157349e+002
-1.73871613e+000, -1.92410889e+001, 2.37747040e+002, 7.84865295e+002
-1.90582275e+000, -1.97994461e+001, 2.37195007e+002, 2.28854904e+002
-1.77256012e+000, -1.97759094e+001, 2.38063385e+002, -1.98582306e+002
2.02592468e+000, -1.84810791e+001, 2.39450287e+002, 4.79864777e+002
2.05215454e+000, -1.77374268e+001, 2.39640656e+002, 8.02959045e+002
1.74589539e+000, -1.83142700e+001, 2.39688248e+002, 1.89851672e+003
2.18152618e+000, -1.94284821e+001, 2.39418030e+002, 1.48875290e+002
2.26491547e+000, -1.86157837e+001, 2.39594894e+002, -2.72485168e+002
1.93058014e+000, -1.92027969e+001, 2.39266342e+002, 7.31911133e+002
2.29756165e+000, -1.80316467e+001, 2.37736618e+002, -3.42260590e+002
1.97918701e+000, -1.81510162e+001, 2.37834412e+002, 7.99063782e+002
2.12141418e+000, -1.75406647e+001, 2.37862350e+002, -9.95544434e+001
2.43043518e+000, -1.73981552e+001, 2.39964767e+002, -4.21873840e+002
2.34349823e+000, -1.77096863e+001, 2.40146927e+002, 1.42501526e+002
2.27666473e+000, -1.73348846e+001, 2.40332443e+002, -1.70566193e+002
2.29914856e+000, -1.81758804e+001, 2.40012619e+002, 3.22170067e+001
2.06868744e+000, -1.79132919e+001, 2.40211838e+002, -1.27478065e+002
3.61380005e+000, -7.44290161e+000, 2.37848755e+002, -6.59165649e+002
3.57341003e+000, -7.22657013e+000, 2.38080490e+002, -1.94213150e+002
3.56375122e+000, -7.17683411e+000, 2.37684921e+002, -7.90331055e+002
3.01020813e+000, -3.75020599e+000, 2.38300003e+002, 7.59446777e+002
3.06151581e+000, -4.02094269e+000, 2.38418655e+002, 6.90939331e+002
3.07374573e+000, -4.05020905e+000, 2.38000000e+002, 6.47232605e+002
3.01221466e+000, -3.79474640e+000, 2.38927322e+002, 1.01652979e+003
3.20930481e+000, -4.25389862e+000, 2.38541107e+002, 4.90307556e+002
3.36524963e+000, -6.46220398e+000, 2.39001678e+002, 4.96454803e+002
3.40299988e+000, -5.80986786e+000, 2.38733688e+002, 7.07276367e+002
3.29730988e+000, -6.05156708e+000, 2.39127457e+002, 7.54966492e+002
3.35724640e+000, -5.58966827e+000, 2.38933090e+002, 3.95907135e+002
3.38636780e+000, -5.31690216e+000, 2.38605515e+002, 6.48504578e+002
-3.01240540e+000, -9.44692993e+000, 2.41749161e+002, 8.99314148e+002
-3.28072357e+000, -8.89995575e+000, 2.41921768e+002, 1.85033765e+003
-3.29792786e+000, -9.53563690e+000, 2.41838409e+002, 1.86481543e+003
-3.08598328e+000, -1.00287933e+001, 2.41608658e+002, 1.28001794e+003
-2.72059631e+000, -9.91703033e+000, 2.41943680e+002, -3.43399780e+002
-3.73666382e+000, -5.25274658e+000, 2.44035553e+002, 1.05177612e+003
-3.66802216e+000, -5.85595703e+000, 2.43967209e+002, 6.96180420e+002
-3.72891998e+000, -5.33518219e+000, 2.43820526e+002, 9.05073730e+002
-3.15283203e+000, -9.36681366e+000, 2.40286407e+002, 9.77993469e+002
-2.92727661e+000, -9.57180786e+000, 2.40432556e+002, 3.87090424e+002
-2.82262421e+000, -9.90061188e+000, 2.40734421e+002, 4.28536713e+002
-3.05381012e+000, -9.85311890e+000, 2.40494308e+002, 1.08278772e+003
3.32852173e+000, -9.85861206e+000, 2.41992920e+002, -4.67618256e+002
3.15329742e+000, -1.00963058e+001, 2.41625931e+002, -1.90978271e+002
3.25666809e+000, -1.04224854e+001, 2.41881561e+002, -2.82118317e+002
2.80747223e+000, -1.01905823e+001, 2.41612305e+002, 1.70096814e+003
3.17968750e+000, -1.05551224e+001, 2.41582428e+002, 4.83125000e+001
3.40593719e+000, -6.29118347e+000, 2.42547531e+002, 3.18926575e+002
3.41307068e+000, -6.88771057e+000, 2.42397003e+002, 5.07810181e+002
3.66941071e+000, -6.98988342e+000, 2.42685013e+002, -3.69107666e+002
3.22209167e+000, -5.98429108e+000, 2.42775482e+002, 1.40094922e+003
3.84332275e+000, -4.48432922e+000, 2.38218536e+002, -8.56237183e+001
4.11502838e+000, -4.39299011e+000, 2.38458206e+002, 9.01796646e+001
3.96799469e+000, -4.45743561e+000, 2.38000000e+002, -9.30945984e+002
3.61632538e+000, -4.47795868e+000, 2.38538177e+002, 4.57856628e+002
3.98413086e+000, -4.45133209e+000, 2.38863083e+002, 3.63705780e+002
3.71011353e+000, -4.48899078e+000, 2.37680344e+002, -1.40984802e+003
4.06871796e+000, -4.41726685e+000, 2.37557220e+002, -3.96303680e+002
3.87923431e+000, -4.47885132e+000, 2.37101242e+002, -1.51217300e+002
4.34454346e+000, -4.19087982e+000, 2.38000000e+002, 1.11115541e+001
3.74099731e+000, -6.38351440e+000, 2.42842560e+002, -6.46075012e+002
3.55937195e+000, -6.71694183e+000, 2.43013504e+002, -7.45331055e+002
4.03382111e+000, -4.43314362e+000, 2.43996445e+002, 4.02798767e+002
4.15809631e+000, -4.36743164e+000, 2.43696503e+002, 6.01672974e+001
3.86515808e+000, -4.48123932e+000, 2.43704498e+002, 1.61757828e+002
3.50240326e+000, -6.92900848e+000, 2.44545319e+002, -7.96590195e+001
3.22558594e+000, -7.20691681e+000, 2.44640167e+002, -5.64701157e+001
3.18928528e+000, -6.79575348e+000, 2.44357986e+002, 9.26421875e+002
3.11937714e+000, -7.40821075e+000, 2.44497803e+002, 1.15700073e+003
3.17816925e+000, -7.83219147e+000, 2.44830307e+002, 7.81199493e+001
2.76985931e+000, -1.05889893e+001, 2.41504135e+002, 1.61048938e+003
2.62233734e+000, -1.09318542e+001, 2.41551743e+002, 1.81203870e+003
2.62403870e+000, -1.41732330e+001, 2.42440720e+002, 6.22008911e+002
2.68840027e+000, -1.40584412e+001, 2.42711655e+002, -2.11573593e+002
2.79799652e+000, -1.35024796e+001, 2.42295258e+002, -6.32608032e+001
2.37938690e+000, -1.42095871e+001, 2.42493927e+002, 1.45119080e+003
2.65599060e+000, -1.46862793e+001, 2.42808472e+002, 3.95044342e+002
2.94258881e+000, -9.58103180e+000, 2.45302322e+002, 3.15255157e+002
3.17860413e+000, -9.83274078e+000, 2.45338501e+002, 2.36085495e+002
3.17527008e+000, -9.38689423e+000, 2.44888901e+002, 5.26433533e+002
-2.84063721e+000, -1.72724686e+001, 2.15299149e+002, -5.78861206e+002
-2.89418030e+000, -1.67502060e+001, 2.15300003e+002, 9.19913101e+001
-2.64362335e+000, -1.67337112e+001, 2.15164169e+002, 1.61347610e+002
-3.02375031e+000, -1.77974091e+001, 2.15224792e+002, 7.73468933e+002
-3.08808899e+000, -1.72001724e+001, 2.15200012e+002, 4.63813873e+002
2.79191589e+000, -1.54209976e+001, 2.20756165e+002, -5.64224182e+002
3.04924011e+000, -1.56049576e+001, 2.20778687e+002, -5.93305664e+002
2.75700378e+000, -1.58409424e+001, 2.20660370e+002, -4.67995270e+002
2.70041656e+000, -1.51368942e+001, 2.20592514e+002, 1.40613721e+003
2.66899872e+000, -1.56139450e+001, 2.20459854e+002, 1.33939612e+003
2.55832672e+000, -1.73344116e+001, 2.20067520e+002, 1.82753979e+003
2.59498596e+000, -1.67295914e+001, 2.20234604e+002, 1.56548926e+003
2.65439606e+000, -1.73301315e+001, 2.20339966e+002, 7.01687195e+002
2.71094513e+000, -1.78516388e+001, 2.20288361e+002, 7.36259094e+002
2.67929840e+000, -1.76870499e+001, 2.19774399e+002, 1.15163123e+003
2.48277283e+000, -1.97935715e+001, 2.15213577e+002, 6.14041016e+002
2.65052032e+000, -1.18273315e+001, 2.45621399e+002, 1.57170215e+003
2.83342743e+000, -1.17552032e+001, 2.45533142e+002, 7.92346313e+002
2.75115967e+000, -1.22627106e+001, 2.45673660e+002, 7.19243713e+002
2.95687866e+000, -1.18808289e+001, 2.45653519e+002, 1.93132572e+001
-3.14237976e+000, -9.90125275e+000, 2.45049377e+002, 1.65482690e+003
-3.10987091e+000, -1.03374023e+001, 2.45187134e+002, 1.73376270e+003
-2.92259216e+000, -1.00714493e+001, 2.45081192e+002, 3.70960297e+002
-3.00270844e+000, -9.48985291e+000, 2.44913223e+002, 6.31418274e+002
-3.27164459e+000, -9.49678802e+000, 2.45080276e+002, 1.57997644e+003
2.50874329e+000, -1.32873001e+001, 2.46001663e+002, 1.54218848e+003
2.65738678e+000, -1.33907166e+001, 2.45993408e+002, 5.07668579e+002
2.71840668e+000, -1.28383331e+001, 2.45837982e+002, 6.79628662e+002
2.50239563e+000, -1.29449387e+001, 2.46200821e+002, 9.82585510e+002
1.43874359e+000, 2.50253143e+001, 2.49079529e+002, -1.53685999e+003
1.41050720e+000, 2.51055336e+001, 2.49555649e+002, -1.19440991e+003
1.31278229e+000, 2.51868439e+001, 2.49217468e+002, -4.19938416e+002
1.38823700e+000, 2.48659973e+001, 2.48900894e+002, -8.94019409e+002
1.38459015e+000, 2.48620872e+001, 2.49241562e+002, -6.58450195e+002
1.16999054e+000, 3.52008820e+000, 2.37807693e+002, 2.98778381e+002
6.08985901e-001, 3.45337677e+000, 2.38042633e+002, -7.09657104e+002
1.08657837e-001, 3.55359650e+000, 2.38226151e+002, -3.05990570e+002
3.27139282e+000, 6.09118652e+000, 2.43128983e+002, -7.59505615e+001
3.44097900e+000, 6.22963715e+000, 2.43178726e+002, -6.02969238e+002
3.50150299e+000, 5.78617859e+000, 2.43291809e+002, -2.58201752e+002
3.25311279e+000, 6.65866852e+000, 2.43022980e+002, -1.80819168e+002
3.64486694e+000, 6.57945251e+000, 2.42989609e+002, -1.51191666e+002
3.41151428e+000, 6.36566162e+000, 2.42527176e+002, 6.82538208e+002
3.75614929e+000, 5.99992371e+000, 2.42801987e+002, 3.20091309e+002
3.66706085e+000, 6.60451508e+000, 2.42615799e+002, -5.10515442e+001
3.39880371e+000, 4.79776001e+000, 2.43430542e+002, 1.05339392e+003
3.62786865e+000, 4.71730042e+000, 2.43563416e+002, -5.63363708e+002
3.50491333e+000, 4.44837189e+000, 2.43578476e+002, 1.24096472e+003
3.56861115e+000, 1.17303467e+000, 2.38238678e+002, -2.16413757e+002
3.45074463e+000, 6.04087830e-001, 2.37982666e+002, 1.40783691e+003
3.52008820e+000, 1.16999054e+000, 2.37807693e+002, 1.41893823e+003
3.48894501e+000, 3.33480835e-002, 2.37852798e+002, 1.83624377e+003
3.58518219e+000, 5.70938110e-001, 2.37749878e+002, 1.28993079e+003
4.40868378e+000, -4.08757782e+000, 2.35522827e+002, 3.76351044e+002
4.48978424e+000, -3.74085236e+000, 2.35565247e+002, -4.55749664e+001
4.46453857e+000, -3.94153595e+000, 2.35004471e+002, 1.53811417e+002
4.46776581e+000, -3.57261658e+000, 2.36088547e+002, -2.80959869e+002
4.44640350e+000, -3.99861908e+000, 2.35991547e+002, 3.11768005e+002
3.74177551e+000, 2.99911499e-002, 2.37700272e+002, 4.53288483e+002
3.89777374e+000, -4.44068909e-001, 2.37739136e+002, -2.77293335e+002
3.62673187e+000, -5.01449585e-001, 2.37726868e+002, 1.26702051e+003
3.45107269e+000, -5.40008545e-001, 2.38021759e+002, 1.41129395e+003
3.49199677e+000, -1.00353241e+000, 2.37847458e+002, 1.86387109e+003
3.54660034e+000, 2.99911499e-002, 2.38220322e+002, 2.22563980e+002
-7.86247253e-001, -3.46000671e+000, 2.38075821e+002, 4.39881592e+002
-1.07687378e+000, -3.46775818e+000, 2.37899323e+002, 1.33408179e+003
-5.69343567e-001, -3.57523346e+000, 2.37756607e+002, 1.66880859e+003
-2.14080811e-001, -3.45033264e+000, 2.38003922e+002, 1.09253442e+003
3.01192474e+000, 8.62190247e+000, 2.44746353e+002, 1.15610876e+003
2.92208099e+000, 9.06848526e+000, 2.44970139e+002, 8.99456604e+002
2.97483826e+000, 8.66107178e+000, 2.44930557e+002, 1.31876556e+002
3.19965363e+000, 8.88600159e+000, 2.44735718e+002, 2.73365082e+002
2.04940033e+000, 1.89176903e+001, 2.37232544e+002, -3.67993660e+001
2.24050140e+000, 1.90391159e+001, 2.37456482e+002, -1.03761389e+003
1.97915649e+000, 1.92930145e+001, 2.37213745e+002, 5.02677643e+002
1.69707489e+000, 1.90766716e+001, 2.37334305e+002, 1.23484314e+003
1.82831573e+000, 1.85709953e+001, 2.37281723e+002, 1.03266614e+003
2.07946014e+000, 1.55336418e+001, 2.37739731e+002, -4.89672943e+002
2.02690887e+000, 1.58399086e+001, 2.37676727e+002, 2.55455399e+002
2.13874817e+000, 1.59461479e+001, 2.37859299e+002, -9.89348633e+002
2.04772949e+000, 1.61603127e+001, 2.37418945e+002, 1.17953259e+003
2.12819672e+000, 1.55296173e+001, 2.37431610e+002, 1.24083508e+003
2.59777069e+000, 1.33893547e+001, 2.37394424e+002, 4.82506317e+002
2.45113373e+000, 1.27914848e+001, 2.37519272e+002, 1.45112512e+003
2.66713715e+000, 1.27179871e+001, 2.37416153e+002, 3.55159607e+002
2.54959106e+000, 1.20660400e+001, 2.37528275e+002, 1.31623022e+003
