-0.368, 0.172
-0.508, 0.414
-1.594, 0.803
-0.252, 1.190
0.010, 1.605
1.215, 2.073
1.334, 2.904
2.673, 3.398
3.204, 3.893
4.543, 4.414
4.668, 4.897
5.873, 5.405
5.998, 5.927
7.877, 6.408
8.002, 6.903
9.602, 7.920
9.853, 8.924
11.453, 9.874
11.974, 10.905
11.820, 11.923
13.824, 12.913
13.805, 13.917
14.326, 14.908
