      ,        0,          1
   933,     2.152514,     2.152514
   934,     0.861004,     0.861006
   935,     2.152514,     2.152514
   936,     0.861006,     0.861004
   937,     2.152514,     2.152514
   938,     0.861004,     0.861006
   939,     1.722010,     1.722012
   940,     1.722012,     1.722010
   941,     1.722010,     1.722012
   942,     1.722012,     1.722010
   943,     0.861004,     0.861006
   944,     0.861006,     0.861004
   945,     0.861004,     0.861006
   946,     0.861006,     0.861004
   947,     1.722012,     1.722012
   948,     1.722009,     0.000000
   949,     1.722009,     0.000000
   950,     0.000000,     1.722009
   951,     0.000000,     1.722009
   952,     1.722009,     0.000000
   953,     1.722009,     0.000000
   954,     2.628278,     2.628278
   955,     2.628278,     2.628278
   956,     2.628278,     2.628278
   957,     2.628278,     2.628278
   958,     2.628278,     2.628278
   959,     2.628278,     2.628278
   960,     0.000000,     1.722009
   961,     0.000000,     1.722009
   962,     0.000000,     1.722009
   963,     0.000000,     1.722009
   964,     2.628278,     2.628278
   965,     2.628278,     2.628278
   966,     2.628278,     2.628278
   967,     1.722009,     0.000000
   968,     1.722009,     0.000000
   969,     1.722009,     0.000000
   970,     1.722009,     0.000000
   971,     2.628278,     2.628278
   972,     2.628278,     2.628278
   973,     2.628278,     2.628278
   974,     0.000000,     1.722009
   975,     0.000000,     1.722009
   976,     5.104472,     5.104472
   977,     2.780509,     2.780509
   978,     2.780509,     2.780509
   979,     2.780509,     2.780509
   980,     2.780509,     2.780509
   981,     2.780509,     2.780509
   982,     2.780509,     2.780509
   983,     2.780509,     2.780509
   984,     3.269890,     3.269890
   985,     2.764145,     2.764145
   986,     2.764144,     2.764144
   987,     2.764152,     2.764152
   988,     5.104472,     5.104472
   989,     2.780509,     2.780509
   990,     2.780509,     2.780509
   991,     2.780509,     2.780509
   992,     2.780509,     2.780509
   993,     2.780509,     2.780509
   994,     2.780509,     2.780509
   995,     2.780509,     2.780509
   996,     3.269890,     3.269890
   997,     2.764145,     2.764145
   998,     2.764144,     2.764144
   999,     2.764152,     2.764152
  1000,     5.104472,     5.104472
  1001,     3.269890,     3.269890
  1002,     2.764145,     2.764145
  1003,     2.764144,     2.764144
  1004,     2.764152,     2.764152
  1005,     2.780509,     2.780509
  1006,     2.780509,     2.780509
  1007,     2.780509,     2.780509
  1008,     2.780509,     2.780509
  1009,     2.780509,     2.780509
  1010,     2.780509,     2.780509
  1011,     2.780509,     2.780509
  1012,     5.104472,     5.104472
  1013,     2.780509,     2.780509
  1014,     2.780509,     2.780509
  1015,     2.780509,     2.780509
  1016,     2.780509,     2.780509
  1017,     2.780509,     2.780509
  1018,     2.780509,     2.780509
  1019,     2.780509,     2.780509
  1020,     3.269890,     3.269890
  1021,     2.764145,     2.764145
  1022,     2.764144,     2.764144
  1023,     2.764152,     2.764152
  1024,     2.003970,     2.864536
  1025,     1.063589,     1.520328
  1026,     1.063589,     1.520327
  1027,     2.864536,     2.003970
  1028,     1.344211,     0.940381
  1029,     1.344211,     0.940381
  1030,     2.003970,     2.864536
  1031,     1.063589,     1.520328
  1032,     1.063589,     1.520327
  1033,     2.864536,     2.003970
  1034,     1.344211,     0.940381
  1035,     1.344211,     0.940381
  1036,     0.940381,     1.344211
  1037,     0.940381,     1.344211
  1038,     1.520328,     1.063589
  1039,     1.520327,     1.063589
  1040,     0.940381,     1.344211
  1041,     0.940381,     1.344211
  1042,     1.520328,     1.063589
  1043,     1.520327,     1.063589
  1044,     2.307512,     4.554708
  1045,     0.996089,     1.383602
  1046,     0.996089,     1.383602
  1047,     5.589202,     5.589202
  1048,     4.554708,     2.307512
  1049,     1.821613,     1.311424
  1050,     2.307512,     4.554708
  1051,     0.996089,     1.383602
  1052,     0.996089,     1.383602
  1053,     5.589202,     5.589202
  1054,     4.554708,     2.307512
  1055,     1.821613,     1.311424
  1056,     5.589202,     5.589202
  1057,     1.311424,     1.821613
  1058,     1.383602,     0.996089
  1059,     1.383602,     0.996089
  1060,     5.589202,     5.589202
  1061,     1.311424,     1.821613
  1062,     1.383602,     0.996089
  1063,     1.383602,     0.996089
  1064,     0.940381,     1.344211
  1065,     0.940381,     1.344211
  1066,     1.063589,     1.520327
  1067,     1.063589,     1.520328
  1068,     1.344211,     0.940381
  1069,     1.344211,     0.940381
  1070,     1.520327,     1.063589
  1071,     1.520328,     1.063589
  1072,     0.940381,     1.344211
  1073,     0.940381,     1.344211
  1074,     1.063589,     1.520327
  1075,     1.063589,     1.520328
  1076,     1.344211,     0.940381
  1077,     1.344211,     0.940381
  1078,     1.520327,     1.063589
  1079,     1.520328,     1.063589
  1080,     1.311424,     1.821613
  1081,     0.996089,     1.383602
  1082,     0.996089,     1.383602
  1083,     1.821613,     1.311424
  1084,     1.383602,     0.996089
  1085,     1.383602,     0.996089
  1086,     1.311424,     1.821613
  1087,     0.996089,     1.383602
  1088,     0.996089,     1.383602
  1089,     1.821613,     1.311424
  1090,     1.383602,     0.996089
  1091,     1.383602,     0.996089
  1092,     0.000000,     1.349493
  1093,     0.000000,     1.349493
  1094,     2.426131,     2.426131
  1095,     2.426139,     2.426139
  1096,     2.426138,     2.426138
  1097,     0.000000,     1.349493
  1098,     0.000000,     1.349493
  1099,     2.426131,     2.426131
  1100,     2.426139,     2.426139
  1101,     2.426138,     2.426138
  1102,     1.349493,     0.000000
  1103,     1.349493,     0.000000
  1104,     1.349493,     0.000000
  1105,     1.349493,     0.000000
  1106,     2.426131,     2.426131
  1107,     2.426139,     2.426139
  1108,     2.426138,     2.426138
  1109,     0.000000,     1.349493
  1110,     0.000000,     1.349493
  1111,     0.000000,     1.349493
  1112,     0.000000,     1.349493
  1113,     2.426131,     2.426131
  1114,     2.426139,     2.426139
  1115,     2.426138,     2.426138
  1116,     1.349493,     0.000000
  1117,     1.349493,     0.000000
  1118,     1.349493,     0.000000
  1119,     1.349493,     0.000000
  1120,     5.315656,     5.315656
  1121,     2.542179,     2.542179
  1122,     2.542179,     2.542179
  1123,     2.542178,     2.542178
  1124,     2.542178,     2.542178
  1125,     2.542178,     2.542178
  1126,     2.542178,     2.542178
  1127,     3.344070,     3.344070
  1128,     2.386203,     2.386203
  1129,     2.386203,     2.386203
  1130,     2.386211,     2.386211
  1131,     5.315656,     5.315656
  1132,     2.542179,     2.542179
  1133,     2.542179,     2.542179
  1134,     2.542178,     2.542178
  1135,     2.542178,     2.542178
  1136,     2.542178,     2.542178
  1137,     2.542178,     2.542178
  1138,     3.344070,     3.344070
  1139,     2.386203,     2.386203
  1140,     2.386203,     2.386203
  1141,     2.386211,     2.386211
  1142,     5.315656,     5.315656
  1143,     3.344070,     3.344070
  1144,     2.386203,     2.386203
  1145,     2.386203,     2.386203
  1146,     2.386211,     2.386211
  1147,     2.542179,     2.542179
  1148,     2.542179,     2.542179
  1149,     2.542178,     2.542178
  1150,     2.542178,     2.542178
  1151,     2.542178,     2.542178
  1152,     2.542178,     2.542178
  1153,     5.315656,     5.315656
  1154,     2.542179,     2.542179
  1155,     2.542179,     2.542179
  1156,     2.542178,     2.542178
  1157,     2.542178,     2.542178
  1158,     2.542178,     2.542178
  1159,     2.542178,     2.542178
  1160,     3.344070,     3.344070
  1161,     2.386203,     2.386203
  1162,     2.386203,     2.386203
  1163,     2.386211,     2.386211
  1164,     3.381879,     2.404764
  1165,     1.798314,     1.278733
  1166,     2.404764,     3.381879
  1167,     1.126031,     1.583565
  1168,     3.381879,     2.404764
  1169,     1.798314,     1.278733
  1170,     2.404764,     3.381879
  1171,     1.126031,     1.583565
  1172,     1.278733,     1.798314
  1173,     1.583565,     1.126031
  1174,     1.278733,     1.798314
  1175,     1.583565,     1.126031
  1176,     4.727752,     2.404764
  1177,     1.703483,     1.289842
  1178,     5.160797,     5.160797
  1179,     2.404764,     4.727752
  1180,     1.114923,     1.472470
  1181,     4.727752,     2.404764
  1182,     1.703483,     1.289842
  1183,     5.160797,     5.160797
  1184,     2.404764,     4.727752
  1185,     1.114923,     1.472470
  1186,     1.289842,     1.703483
  1187,     5.160797,     5.160797
  1188,     1.472470,     1.114923
  1189,     1.289842,     1.703483
  1190,     5.160797,     5.160797
  1191,     1.472470,     1.114923
  1192,     1.583565,     1.126031
  1193,     1.798314,     1.278733
  1194,     1.126031,     1.583565
  1195,     1.278733,     1.798314
  1196,     1.583565,     1.126031
  1197,     1.798314,     1.278733
  1198,     1.126031,     1.583565
  1199,     1.278733,     1.798314
  1200,     1.472470,     1.114923
  1201,     1.703483,     1.289842
  1202,     1.114923,     1.472470
  1203,     1.289842,     1.703483
  1204,     1.472470,     1.114923
  1205,     1.703483,     1.289842
  1206,     1.114923,     1.472470
  1207,     1.289842,     1.703483
  1208,     1.551795,     0.000000
  1209,     2.750145,     2.750145
  1210,     2.750145,     2.750145
  1211,     1.551795,     0.000000
  1212,     2.750145,     2.750145
  1213,     2.750145,     2.750145
  1214,     0.000000,     1.551795
  1215,     0.000000,     1.551795
  1216,     2.750145,     2.750145
  1217,     2.750145,     2.750145
  1218,     1.551795,     0.000000
  1219,     1.551795,     0.000000
  1220,     2.750145,     2.750145
  1221,     2.750145,     2.750145
  1222,     0.000000,     1.551795
  1223,     0.000000,     1.551795
  1224,     5.142641,     5.142641
  1225,     4.288411,     4.288411
  1226,     2.595142,     2.595142
  1227,     2.595142,     2.595142
  1228,     2.595141,     2.595141
  1229,     5.142641,     5.142641
  1230,     4.288411,     4.288411
  1231,     2.595142,     2.595142
  1232,     2.595142,     2.595142
  1233,     2.595141,     2.595141
  1234,     5.142641,     5.142641
  1235,     4.288411,     4.288411
  1236,     2.595142,     2.595142
  1237,     2.595142,     2.595142
  1238,     2.595141,     2.595141
  1239,     5.142641,     5.142641
  1240,     4.288411,     4.288411
  1241,     2.595142,     2.595142
  1242,     2.595142,     2.595142
  1243,     2.595141,     2.595141
  1244,     2.471561,     2.471561
  1245,     2.471561,     2.471561
  1246,     2.471568,     2.471568
  1247,     2.471561,     2.471561
  1248,     2.471561,     2.471561
  1249,     2.471561,     2.471561
  1250,     2.471561,     2.471561
  1251,     2.471568,     2.471568
  1252,     2.471561,     2.471561
  1253,     2.471561,     2.471561
  1254,     2.471561,     2.471561
  1255,     2.471561,     2.471561
  1256,     2.471568,     2.471568
  1257,     2.471561,     2.471561
  1258,     2.471561,     2.471561
  1259,     2.471561,     2.471561
  1260,     2.471561,     2.471561
  1261,     2.471568,     2.471568
  1262,     2.471561,     2.471561
  1263,     2.471561,     2.471561
  1264,     2.692521,     2.003970
  1265,     1.440421,     1.072066
  1266,     2.003970,     2.692521
  1267,     0.931904,     1.252100
  1268,     2.692521,     2.003970
  1269,     1.440421,     1.072066
  1270,     2.003970,     2.692521
  1271,     0.931904,     1.252100
  1272,     1.252100,     0.931904
  1273,     1.072066,     1.440421
  1274,     1.252100,     0.931904
  1275,     1.072066,     1.440421
  1276,     1.402779,     2.756853
  1277,     1.402779,     1.631793
  1278,     1.402779,     1.631793
  1279,     2.756853,     1.402779
  1280,     1.631793,     1.402779
  1281,     1.631793,     1.402779
  1282,     1.402779,     2.756853
  1283,     1.402779,     1.631793
  1284,     1.402779,     1.631793
  1285,     2.756853,     1.402779
  1286,     1.631793,     1.402779
  1287,     1.631793,     1.402779
  1288,     0.931904,     1.252100
  1289,     1.072066,     1.440421
  1290,     1.252100,     0.931904
  1291,     1.440421,     1.072066
  1292,     0.931904,     1.252100
  1293,     1.072066,     1.440421
  1294,     1.252100,     0.931904
  1295,     1.440421,     1.072066
  1296,     1.125063,     0.000000
  1297,     1.125063,     0.000000
  1298,     0.000000,     1.125063
  1299,     0.000000,     1.125063
  1300,     1.125063,     0.000000
  1301,     1.125063,     0.000000
  1302,     0.000000,     1.125063
  1303,     0.000000,     1.125063
  1304,     7.302123,     6.289901
  1305,     2.960000,     2.960000
  1306,     2.960000,     2.960000
  1307,     2.960000,     2.960000
  1308,     7.302123,     6.289901
  1309,     2.960000,     2.960000
  1310,     2.960000,     2.960000
  1311,     2.960000,     2.960000
  1312,     7.302123,     6.289901
  1313,     2.960000,     2.960000
  1314,     2.960000,     2.960000
  1315,     2.960000,     2.960000
  1316,     7.302123,     6.289901
  1317,     2.960000,     2.960000
  1318,     2.960000,     2.960000
  1319,     2.960000,     2.960000
  1320,     6.133722,     5.509769
  1321,     2.960000,     2.960000
  1322,     2.960000,     2.960000
  1323,     2.960000,     2.960000
  1324,     6.133722,     5.509769
  1325,     2.960000,     2.960000
  1326,     2.960000,     2.960000
  1327,     2.960000,     2.960000
  1328,     6.133722,     5.509769
  1329,     2.960000,     2.960000
  1330,     2.960000,     2.960000
  1331,     2.960000,     2.960000
  1332,     6.133722,     5.509769
  1333,     2.960000,     2.960000
  1334,     2.960000,     2.960000
  1335,     2.960000,     2.960000
  1336,     4.586281,     4.586281
  1337,     2.590000,     2.590000
  1338,     2.590000,     2.590000
  1339,     2.590000,     2.590000
  1340,     4.586281,     4.586281
  1341,     2.590000,     2.590000
  1342,     2.590000,     2.590000
  1343,     2.590000,     2.590000
  1344,     4.586281,     4.586281
  1345,     2.590000,     2.590000
  1346,     2.590000,     2.590000
  1347,     2.590000,     2.590000
  1348,     4.586281,     4.586281
  1349,     2.590000,     2.590000
  1350,     2.590000,     2.590000
  1351,     2.590000,     2.590000
  1352,     7.887765,     7.199645
  1353,     2.960000,     2.960000
  1354,     2.960000,     2.960000
  1355,     2.960000,     2.960000
  1356,     7.887765,     7.199645
  1357,     2.960000,     2.960000
  1358,     2.960000,     2.960000
  1359,     2.960000,     2.960000
  1360,     7.887765,     7.199645
  1361,     2.960000,     2.960000
  1362,     2.960000,     2.960000
  1363,     2.960000,     2.960000
  1364,     7.887765,     7.199645
  1365,     2.960000,     2.960000
  1366,     2.960000,     2.960000
  1367,     2.960000,     2.960000
  1368,     5.277619,     4.064219
  1369,     2.713336,     2.713336
  1370,     2.713336,     2.713336
  1371,     5.277619,     4.064219
  1372,     2.713336,     2.713336
  1373,     2.713336,     2.713336
  1374,     5.277619,     4.064219
  1375,     2.713336,     2.713336
  1376,     2.713336,     2.713336
  1377,     5.277619,     4.064219
  1378,     2.713336,     2.713336
  1379,     2.713336,     2.713336
  1380,     1.600000,     2.193226
  1381,     0.800000,     1.096614
  1382,     2.193226,     1.600000
  1383,     1.096614,     0.800000
  1384,     1.600000,     2.193226
  1385,     0.800000,     1.096614
  1386,     2.193226,     1.600000
  1387,     1.096614,     0.800000
  1388,     1.096614,     0.800000
  1389,     0.800000,     1.096614
  1390,     1.096614,     0.800000
  1391,     0.800000,     1.096614
  1392,     1.600000,     2.193226
  1393,     0.800000,     1.096614
  1394,     2.193226,     1.600000
  1395,     1.096614,     0.800000
  1396,     1.600000,     2.193226
  1397,     0.800000,     1.096614
  1398,     2.193226,     1.600000
  1399,     1.096614,     0.800000
  1400,     0.800000,     1.096614
  1401,     1.096614,     0.800000
  1402,     0.800000,     1.096614
  1403,     1.096614,     0.800000
  1404,     2.051887,     1.400000
  1405,     1.025945,     0.700000
  1406,     1.400000,     2.051887
  1407,     0.700000,     1.025945
  1408,     2.051887,     1.400000
  1409,     1.025945,     0.700000
  1410,     1.400000,     2.051887
  1411,     0.700000,     1.025945
  1412,     0.700000,     1.025945
  1413,     1.025945,     0.700000
  1414,     0.700000,     1.025945
  1415,     1.025945,     0.700000
  1416,     1.600000,     2.193226
  1417,     0.800000,     1.096614
  1418,     2.193226,     1.600000
  1419,     1.096614,     0.800000
  1420,     1.600000,     2.193226
  1421,     0.800000,     1.096614
  1422,     2.193226,     1.600000
  1423,     1.096614,     0.800000
  1424,     0.800000,     1.096614
  1425,     1.096614,     0.800000
  1426,     0.800000,     1.096614
  1427,     1.096614,     0.800000
  1428,     2.200000,     3.720351
  1429,     3.720351,     2.200000
  1430,     2.200000,     3.720351
  1431,     3.720351,     2.200000
  1432,     1.500084,     0.000000
  1433,     1.500084,     0.000000
  1434,     0.000000,     1.500084
  1435,     0.000000,     1.500084
  1436,     1.500084,     0.000000
  1437,     1.500084,     0.000000
  1438,     0.000000,     1.500084
  1439,     0.000000,     1.500084
  1440,     0.800000,     1.096614
  1441,     0.800000,     1.096614
  1442,     1.096614,     0.800000
  1443,     1.096614,     0.800000
  1444,     0.800000,     1.096614
  1445,     0.800000,     1.096614
  1446,     1.096614,     0.800000
  1447,     1.096614,     0.800000
  1448,     1.500084,     0.000000
  1449,     1.500084,     0.000000
  1450,     0.000000,     1.500084
  1451,     0.000000,     1.500084
  1452,     1.500084,     0.000000
  1453,     1.500084,     0.000000
  1454,     0.000000,     1.500084
  1455,     0.000000,     1.500084
  1456,     1.096614,     0.800000
  1457,     1.096614,     0.800000
  1458,     0.800000,     1.096614
  1459,     0.800000,     1.096614
  1460,     1.096614,     0.800000
  1461,     1.096614,     0.800000
  1462,     0.800000,     1.096614
  1463,     0.800000,     1.096614
  1464,     1.025945,     0.700000
  1465,     1.025945,     0.700000
  1466,     0.700000,     1.025945
  1467,     0.700000,     1.025945
  1468,     1.025945,     0.700000
  1469,     1.025945,     0.700000
  1470,     0.700000,     1.025945
  1471,     0.700000,     1.025945
  1472,     0.000000,     1.500084
  1473,     0.000000,     1.500084
  1474,     1.500084,     0.000000
  1475,     1.500084,     0.000000
  1476,     0.000000,     1.500084
  1477,     0.000000,     1.500084
  1478,     1.500084,     0.000000
  1479,     1.500084,     0.000000
  1480,     0.800000,     1.096614
  1481,     0.800000,     1.096614
  1482,     1.096614,     0.800000
  1483,     1.096614,     0.800000
  1484,     0.800000,     1.096614
  1485,     0.800000,     1.096614
  1486,     1.096614,     0.800000
  1487,     1.096614,     0.800000
  1488,     0.000000,     1.500084
  1489,     0.000000,     1.500084
  1490,     1.500084,     0.000000
  1491,     1.500084,     0.000000
  1492,     0.000000,     1.500084
  1493,     0.000000,     1.500084
  1494,     1.500084,     0.000000
  1495,     1.500084,     0.000000
  1496,     0.861004,     0.861004
  1497,     0.861004,     0.861004
  1498,     0.861004,     0.861004
  1499,     0.861004,     0.861004
  1500,     1.099960,     1.584432
  1501,     2.179669,     1.550401
  1502,     2.179669,     1.550401
  1503,     3.084553,     2.270588
  1504,     1.299999,     0.085605
  1505,     1.299999,     0.085605
  1506,     3.084553,     2.270588
  1507,     1.299999,     0.085605
  1508,     1.299999,     0.085605
  1509,     1.956461,     1.932186
  1510,     1.956461,     1.932186
  1511,     3.297284,     2.293320
  1512,     1.594797,     0.346887
  1513,     1.594797,     0.346887
  1514,     1.594798,     0.346891
  1515,     1.594797,     0.346887
  1516,     2.958250,     1.401776
  1517,     3.765763,     2.459514
  1518,     1.300000,     1.822112
  1519,     3.297284,     2.293320
  1520,     0.000000,     1.157672
  1521,     1.047784,     1.047784
  1522,     3.765763,     2.459514
  1523,     1.047784,     1.047784
  1524,     3.282012,     2.480907
  1525,     1.462500,     0.096303
  1526,     3.282012,     2.480907
  1527,     1.462500,     0.096303
  1528,     0.000000,     1.328876
  1529,     0.000000,     1.029268
  1530,     4.623869,     3.059186
  1531,     4.623869,     3.059186
  1532,     3.575117,     2.959392
  1533,     3.575117,     2.959392
  1534,     4.140195,     2.543008
  1535,     4.140195,     2.543008
  1536,     1.462500,     0.096306
  1537,     3.819216,     2.916975
  1538,     1.299999,     0.085602
  1539,     1.300002,     0.085602
  1540,     1.462500,     0.096306
  1541,     3.819216,     2.916975
  1542,     1.299999,     0.085602
  1543,     1.300002,     0.085602
  1544,     1.910664,     2.078916
  1545,     0.689338,     0.750042
  1546,     1.300000,     0.664438
  1547,     1.300000,     0.664438
  1548,     0.689338,     0.750042
  1549,     1.950000,     2.186940
  1550,     1.950000,     1.930128
  1551,     1.099956,     1.729292
  1552,     2.626281,     1.320152
  1553,     1.401593,     0.530840
  1554,     1.287402,     0.843150
  1555,     1.287402,     0.843150
  1556,     2.958250,     1.401776
  1557,     1.401593,     0.530839
  1558,     2.626281,     1.320152
  1559,     1.401593,     0.530840
  1560,     1.287402,     0.843150
  1561,     1.287402,     0.843150
  1562,     1.993497,     2.225812
  1563,     1.993497,     1.974062
  1564,     2.248988,     1.721483
  1565,     1.401593,     0.530839
  1566,     1.401593,     0.530839
  1567,     1.401593,     0.530839
  1568,     1.099960,     1.584432
  1569,     2.179669,     1.550401
  1570,     2.179669,     1.550401
  1571,     3.084553,     2.270588
  1572,     1.299999,     0.085605
  1573,     1.299999,     0.085605
  1574,     3.765763,     2.459514
  1575,     1.299999,     0.085602
  1576,     1.300002,     0.085602
  1577,     3.282012,     2.480907
  1578,     1.462500,     0.096303
  1579,     3.575117,     2.959392
  1580,     1.462500,     0.096306
  1581,     3.819216,     2.916975
  1582,     3.084553,     2.270588
  1583,     1.299999,     0.085605
  1584,     1.299999,     0.085605
  1585,     3.765763,     2.459514
  1586,     1.299999,     0.085602
  1587,     1.300002,     0.085602
  1588,     3.282012,     2.480907
  1589,     1.462500,     0.096303
  1590,     3.575117,     2.959392
  1591,     1.462500,     0.096306
  1592,     3.819216,     2.916975
  1593,     1.956461,     1.932186
  1594,     1.956461,     1.932186
  1595,     3.297284,     2.293320
  1596,     1.594797,     0.346887
  1597,     1.594797,     0.346887
  1598,     1.594798,     0.346891
  1599,     1.594797,     0.346887
  1600,     2.958250,     1.401776
  1601,     1.300000,     1.822112
  1602,     3.297284,     2.293320
  1603,     0.000000,     1.157672
  1604,     1.047784,     1.047784
  1605,     1.047784,     1.047784
  1606,     0.000000,     1.328876
  1607,     0.000000,     1.029268
  1608,     4.623869,     3.059186
  1609,     4.623869,     3.059186
  1610,     4.140195,     2.543008
  1611,     4.140195,     2.543008
  1612,     1.910664,     2.078916
  1613,     0.689338,     0.750042
  1614,     1.300000,     0.664438
  1615,     1.300000,     0.664438
  1616,     0.689338,     0.750042
  1617,     1.950000,     2.186940
  1618,     1.950000,     1.930128
  1619,     1.099956,     1.729292
  1620,     2.626281,     1.320152
  1621,     1.401593,     0.530840
  1622,     1.401593,     0.530839
  1623,     1.287402,     0.843150
  1624,     1.287402,     0.843150
  1625,     2.958250,     1.401776
  1626,     1.401593,     0.530839
  1627,     2.626281,     1.320152
  1628,     1.401593,     0.530840
  1629,     1.401593,     0.530839
  1630,     1.287402,     0.843150
  1631,     1.287402,     0.843150
  1632,     1.993497,     2.225812
  1633,     1.993497,     1.974062
  1634,     2.248988,     1.721483
  1635,     1.401593,     0.530839
  1636,     0.787885,     1.605380
  1637,     2.180934,     1.657401
  1638,     2.180934,     1.657401
  1639,     1.571107,     1.909774
  1640,     1.571107,     1.909774
  1641,     2.348683,     2.490804
  1642,     1.181830,     0.144467
  1643,     1.762517,     1.842716
  1644,     5.657507,     4.196749
  1645,     1.624979,     0.441138
  1646,     1.624979,     0.441138
  1647,     4.564786,     3.034455
  1648,     1.218735,     0.330854
  1649,     4.568905,     3.555290
  1650,     4.568905,     3.555290
  1651,     0.000000,     1.128040
  1652,     2.318159,     2.593651
  1653,     1.181830,     0.144467
  1654,     2.348683,     2.490804
  1655,     1.181827,     0.144470
  1656,     0.000000,     1.314064
  1657,     2.322573,     2.603690
  1658,     1.181827,     0.144470
  1659,     1.181830,     0.144467
  1660,     1.181830,     0.144467
  1661,     1.756575,     1.829209
  1662,     5.657507,     4.196749
  1663,     0.000000,     1.128040
  1664,     4.564786,     3.034455
  1665,     2.981784,     1.509967
  1666,     1.624981,     2.108352
  1667,     1.624981,     1.744498
  1668,     2.981784,     1.509967
  1669,     1.575773,     2.814592
  1670,     1.575769,     2.442616
  1671,     1.575773,     2.070664
  1672,     0.393944,     0.895603
  1673,     0.180803,     0.411040
  1674,     0.202786,     0.461017
  1675,     0.787885,     1.605380
  1676,     2.180934,     1.657401
  1677,     2.180934,     1.657401
  1678,     1.571107,     1.909774
  1679,     1.571107,     1.909774
  1680,     2.348683,     2.490804
  1681,     1.181830,     0.144467
  1682,     4.568905,     3.555290
  1683,     1.181827,     0.144470
  1684,     2.318159,     2.593651
  1685,     1.181830,     0.144467
  1686,     1.756575,     1.829209
  1687,     1.762517,     1.842716
  1688,     2.322573,     2.603690
  1689,     4.568905,     3.555290
  1690,     1.181830,     0.144467
  1691,     2.348683,     2.490804
  1692,     1.181827,     0.144470
  1693,     1.181830,     0.144467
  1694,     5.657507,     4.196749
  1695,     1.624979,     0.441138
  1696,     1.624979,     0.441138
  1697,     4.564786,     3.034455
  1698,     1.218735,     0.330854
  1699,     0.000000,     1.128040
  1700,     0.000000,     1.314064
  1701,     5.657507,     4.196749
  1702,     0.000000,     1.128040
  1703,     4.564786,     3.034455
  1704,     3.752736,     1.833951
  1705,     0.770952,     0.323983
  1706,     1.624981,     2.108352
  1707,     1.624981,     1.744498
  1708,     2.981784,     1.509967
  1709,     1.575773,     2.814592
  1710,     1.575769,     2.442616
  1711,     1.575773,     2.070664
  1712,     0.393944,     0.895603
  1713,     0.180803,     0.411040
  1714,     0.202786,     0.461017
  1715,     4.306874,     3.156509
  1716,     2.523574,     1.663348
  1717,     1.294681,     0.544076
  1718,     4.306874,     3.156509
  1719,     2.523574,     1.663348
  1720,     1.294681,     0.544076
  1721,     1.632718,     0.686131
  1722,     1.632718,     0.686131
  1723,     1.306124,     1.313401
  1724,     1.306124,     1.313401
  1725,     3.783594,     1.811658
  1726,     4.242298,     2.740459
  1727,     1.657314,     0.484651
  1728,     4.242298,     2.740459
  1729,     3.783594,     1.811658
  1730,     1.657314,     0.484651
  1731,     1.756673,     0.513706
  1732,     1.756673,     0.513706
  1733,     0.999247,     0.292210
  1734,     0.999247,     0.292210
  1735,     1.391210,     0.265596
  1736,     1.391210,     0.265596
  1737,     2.314680,     1.418139
  1738,     0.999947,     0.612639
  1739,     1.998493,     1.333135
  1740,     2.297935,     1.632672
  1741,     0.967499,     0.687402
  1742,     2.589363,     1.650238
  1743,     0.999947,     0.612639
  1744,     0.967499,     0.687402
  1745,     4.306874,     3.156509
  1746,     2.523574,     1.663348
  1747,     1.294681,     0.544076
  1748,     4.306874,     3.156509
  1749,     2.523574,     1.663348
  1750,     1.294681,     0.544076
  1751,     1.632718,     0.686131
  1752,     1.632718,     0.686131
  1753,     1.306124,     1.313401
  1754,     1.306124,     1.313401
  1755,     3.783594,     1.811658
  1756,     4.242298,     2.740459
  1757,     1.657314,     0.484651
  1758,     4.242298,     2.740459
  1759,     3.783594,     1.811658
  1760,     1.657314,     0.484651
  1761,     1.756673,     0.513706
  1762,     1.756673,     0.513706
  1763,     0.999247,     0.292210
  1764,     0.999247,     0.292210
  1765,     1.391210,     0.265596
  1766,     1.391210,     0.265596
  1767,     2.314680,     1.418139
  1768,     0.999947,     0.612639
  1769,     1.998493,     1.333135
  1770,     0.999947,     0.612639
  1771,     2.297935,     1.632672
  1772,     0.967499,     0.687402
  1773,     2.589363,     1.650238
  1774,     0.967499,     0.687402
  1775,     1.495123,     0.325209
  1776,     1.495122,     0.325207
  1777,     1.495122,     0.325207
  1778,     1.495123,     0.325209
  1779,     1.594797,     0.346887
  1780,     1.594798,     0.346891
  1781,     1.594797,     0.346887
  1782,     1.594797,     0.346887
  1783,     1.495123,     0.325209
  1784,     1.495122,     0.325207
  1785,     1.495122,     0.325207
  1786,     1.495123,     0.325209
  1787,     1.594797,     0.346887
  1788,     1.594798,     0.346891
  1789,     1.594797,     0.346887
  1790,     1.594797,     0.346887
  1791,     1.624979,     0.441138
  1792,     1.624979,     0.441138
  1793,     1.218735,     0.330854
  1794,     1.218735,     0.330854
  1795,     1.218735,     0.330854
  1796,     1.218735,     0.330854
  1797,     1.624979,     0.441138
  1798,     1.624979,     0.441138
  1799,     1.218735,     0.330854
  1800,     1.218735,     0.330854
