(title "Circumferential Averages")
(labels "Radius" "Tangential Velocity")

((xy/key/label "")
0.00426777	0.337231
0.00669141	0.563629
0.0102777	0.861259
0.0141219	1.11159
0.0181933	1.30132
0.022288	1.42309
0.0261547	1.48724
0.0300627	1.51335
0.0340193	1.50825
0.0380863	1.47887
0.0421835	1.43312
0.0460918	1.38095
0.0500261	1.32416
0.0540018	1.26501
0.0580535	1.20469
0.0621415	1.14493
0.0660654	1.08933
0.0700139	1.03589
0.0739925	0.985521
0.078039	0.938691
0.0821174	0.896383
0.0860519	0.859631
0.0900066	0.82599
0.093989	0.795004
0.0980304	0.765957
0.102685	0.735373
0.106313	0.713294
0.109801	0.693694
0.114553	0.66806
0.117613	0.652646
0.122395	0.630544
0.126162	0.614109
0.129674	0.599834
0.134507	0.58102
0.1375	0.57006
0.142372	0.553438
0.146116	0.541267
0.14958	0.530733
0.154544	0.516234
0.157388	0.508347
0.162428	0.495171
0.16612	0.485877
0.169518	0.477848
0.17466	0.466097
0.177151	0.460639
0.18268	0.449189
0.186076	0.44235
0.189304	0.436244
0.195175	0.425382
0.195731	0.42437
0.2025	0.412636
0.206259	0.406543
0.210012	0.400627
0.213759	0.394885
0.2175	0.389317
0.2225	0.382186
0.226258	0.377042
0.230011	0.37204
0.233758	0.367176
0.2375	0.362443
0.2425	0.356354
0.246258	0.351943
0.25001	0.347642
0.253757	0.343446
0.2575	0.339352
0.2625	0.334064
0.266257	0.330217
0.270009	0.326457
0.273757	0.322778
0.2775	0.319178
0.2825	0.314512
0.286257	0.311106
0.290009	0.307768
0.293756	0.304494
0.2975	0.301283
0.3025	0.297106
0.306256	0.294047
0.310008	0.291041
0.313756	0.288088
0.3175	0.285184
0.3225	0.281394
0.326256	0.278611
0.330008	0.275871
0.333756	0.273171
0.3375	0.270512
0.3425	0.267031
0.346256	0.264468
0.350007	0.261938
0.353755	0.259441
0.3575	0.256977
0.3625	0.253742
0.366255	0.251353
0.370007	0.248991
0.373755	0.246655
0.3775	0.244346
0.3825	0.241307
0.386255	0.239058
0.390007	0.236836
0.393755	0.234649
0.3975	0.232505
)
