  -0.00186      0.01786
   0.06235      0.05278
   0.16623      0.08770
   0.28800      0.12262
   0.41535      0.15754
   0.53970      0.19246
   0.65655      0.22738
   0.76632      0.26230
   0.87240      0.29722
   0.97801      0.33214
   1.08685      0.36786
   1.19366      0.40278
   1.29985      0.43770
   1.40477      0.47262
   1.50818      0.50754
   1.61018      0.54246
   1.71086      0.57738
   1.81027      0.61230
   1.90831      0.64722
   2.00486      0.68214
   2.10183      0.71786
   2.19474      0.75278
   2.28561      0.78770
   2.37426      0.82262
   2.46049      0.85754
   2.54414      0.89246
   2.62503      0.92738
   2.70288      0.96230
   2.78172      0.99901
   2.84591      1.03036
   2.92259      1.06964
   2.98211      1.10179
   3.04479      1.13750
   3.10389      1.17321
   3.15395      1.20536
   3.21107      1.24464
   3.25455      1.27679
   3.29949      1.31250
   3.34107      1.34821
   3.37561      1.38036
   3.41422      1.41964
   3.44293      1.45179
   3.47190      1.48750
   3.49801      1.52321
   3.51909      1.55536
   3.54180      1.59464
   3.55797      1.62678
   3.57356      1.66250
   3.58674      1.69821
   3.59663      1.73036
   3.60613      1.76964
   3.61183      1.80178
   3.61608      1.83750
   3.61821      1.87321
   3.61832      1.90536
   3.61620      1.94464
   3.61271      1.97679
   3.60706      2.01250
   3.59955      2.04821
   3.59116      2.08035
   3.57878      2.11964
   3.56688      2.15178
   3.55175      2.18750
   3.53456      2.22321
   3.51723      2.25536
   3.49339      2.29464
   3.47159      2.32679
   3.44474      2.36250
   3.41490      2.39821
   3.38520      2.43035
   3.34480      2.46964
   3.30804      2.50177
   3.26294      2.53750
   3.21297      2.57322
   3.16334      2.60535
   3.09598      2.64465
   3.03486      2.67678
   2.96014      2.71250
   2.87785      2.74823
   2.79683      2.78035
   2.68832      2.81965
   2.59164      2.85177
   2.47612      2.88750
   2.35259      2.92322
   2.23500      2.95535
   2.08425      2.99465
   1.95638      3.02677
   1.81124      3.06250
   1.66449      3.09822
   1.53215      3.13035
   1.37060      3.16965
   1.23912      3.20180
   1.09648      3.23750
   0.96029      3.27323
   0.84558      3.30535
   0.71602      3.34465
   0.61698      3.37680
   0.51084      3.41250
   0.39930      3.44820
   0.27330      3.48035
