[CoordFrame]
Coordinate Frame 1
Option = Axis Points
Coord Frame Type = Cartesian
Origin Point = -86.603 [m], -50 [m], 0 [m]
Axis 3 Point = -86.603 [m], -50 [m], 1 [m]
Plane 13 Point = -86 [m], -50 [m], 1 [m]
Reference Coord Frame = Coord 0

[Name]
fsi

[Reference CoordFrame]
Coordinate Frame 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
9.02482605e+000, -9.86750031e+000, 1.11720169e+002, 2.14502773e+001
1.91312943e+001, 1.83652077e+001, 3.29095459e+001, -9.56137207e+002
1.91778717e+001, 1.83221169e+001, 3.24467010e+001, -1.10850574e+003
1.31277542e+001, -1.28249855e+001, 8.02563705e+001, 7.57192139e+002
1.30860596e+001, -1.27066422e+001, 8.07878723e+001, 9.14549866e+002
-1.33691711e+001, 1.26675377e+001, 7.90055084e+001, 1.08579201e+002
-1.31913757e+001, 1.30477295e+001, 7.92532959e+001, 2.41807300e+003
-1.33099289e+001, 1.26673470e+001, 7.94442139e+001, 2.79068420e+002
1.84868774e+001, 9.24499512e+000, 3.22995758e+001, 5.06210052e+002
-1.31487427e+001, 1.29539375e+001, 7.97632980e+001, 2.25036792e+003
1.82007294e+001, 9.52999878e+000, 3.19796963e+001, 1.60917053e+003
-1.29048615e+001, 1.33318176e+001, 7.89335632e+001, 3.22606055e+003
-1.32845383e+001, 1.30674629e+001, 7.87499237e+001, 2.23010962e+003
1.27914886e+001, -1.18615150e+001, 7.94414902e+001, -4.47798340e+002
1.28072510e+001, -1.19132957e+001, 7.89097900e+001, -2.54080261e+002
1.31786575e+001, -1.21381874e+001, 7.91633606e+001, -1.77636023e+003
1.84881668e+001, 9.24499512e+000, 3.17003822e+001, 7.52638489e+002
-1.27267303e+001, 1.32888680e+001, 7.95227661e+001, 3.06172021e+003
1.31707916e+001, -1.21253586e+001, 7.86370010e+001, -2.00999548e+003
1.33800201e+001, -1.25265236e+001, 7.88316422e+001, -3.53634613e+002
1.87990494e+001, 8.95999527e+000, 3.19774628e+001, 4.60783386e+001
1.33182449e+001, -1.26266251e+001, 7.94092484e+001, 1.93494888e+002
-1.23311844e+001, 1.33078156e+001, 7.89668274e+001, 1.14337048e+003
-1.26574097e+001, 1.34248428e+001, 7.85601196e+001, 2.47473950e+003
-1.22922821e+001, 1.33201447e+001, 7.83464432e+001, 2.64275665e+002
1.84868774e+001, 8.67499542e+000, 3.22995758e+001, 5.88797058e+002
1.87990494e+001, 8.38999176e+000, 3.19774628e+001, 1.76975266e+002
1.84868774e+001, 8.10499191e+000, 3.22995758e+001, 5.52063171e+002
-1.30507431e+001, 1.33535995e+001, 7.84507980e+001, 3.37867676e+003
-1.27295074e+001, 1.34881325e+001, 7.80575180e+001, 2.44113232e+003
1.28281326e+001, -1.19608879e+001, 7.84657288e+001, -5.14646988e+001
1.31410217e+001, -1.21181602e+001, 7.80651474e+001, -1.29949805e+003
1.33926773e+001, -1.24301338e+001, 7.83730927e+001, -7.83644897e+002
1.84881668e+001, 8.67499542e+000, 3.17003822e+001, 8.35510559e+002
1.84881668e+001, 8.10499191e+000, 3.17003822e+001, 7.92577332e+002
1.33718109e+001, -1.23277740e+001, 7.74848862e+001, -1.53437268e+003
1.34874496e+001, -1.26085014e+001, 7.79222870e+001, -4.48602692e+002
-1.14524536e+001, 1.12248993e+001, 8.51429825e+001, 1.53148181e+003
-1.12548676e+001, 1.14976845e+001, 8.48571930e+001, 1.07070117e+003
-1.15653610e+001, 1.12579422e+001, 8.46448593e+001, 1.52427698e+003
-1.12903748e+001, 1.15852280e+001, 8.44227905e+001, 8.23502258e+002
1.25552216e+001, -1.20104637e+001, 7.81082840e+001, 1.98652832e+003
1.27487564e+001, -1.20714722e+001, 7.74786987e+001, 1.15182959e+003
1.82007294e+001, 8.38999176e+000, 3.19796963e+001, 1.67954980e+003
-1.15573425e+001, 1.13495674e+001, 8.42061920e+001, 1.45095911e+003
-1.20382614e+001, 1.12115517e+001, 8.43969727e+001, 9.93941406e+002
1.84693680e+001, 1.61114883e+001, 3.22983780e+001, 3.61032074e+002
-1.19898453e+001, 1.11381645e+001, 8.50209122e+001, 8.90521606e+002
1.35679779e+001, -1.28473778e+001, 7.74203796e+001, 1.98542007e+002
1.87959061e+001, 1.58262253e+001, 3.19509964e+001, -6.62783325e-001
1.35912552e+001, -1.27029724e+001, 7.70680313e+001, -7.71903137e+002
1.84527893e+001, 1.61290359e+001, 3.17038097e+001, 5.97544556e+002
-1.09680328e+001, 1.17486076e+001, 8.63039856e+001, -8.97099243e+002
-1.10590286e+001, 1.14845543e+001, 8.59447403e+001, 6.78974487e+002
-1.10237732e+001, 1.13600998e+001, 8.64413986e+001, 8.23786133e+002
-1.10816269e+001, 1.20514259e+001, 8.58803711e+001, -1.14253149e+003
-1.10822449e+001, 1.21125832e+001, 8.64891739e+001, -1.50551550e+003
1.82000504e+001, 1.64250984e+001, 3.19967194e+001, 1.16057605e+003
-1.09069290e+001, 1.17053909e+001, 8.68066254e+001, -6.18684448e+002
1.34449692e+001, -1.31329422e+001, 7.77456512e+001, 9.27580078e+002
1.84707413e+001, 1.55301590e+001, 3.22984924e+001, 3.80339935e+002
1.29328766e+001, -1.21851959e+001, 7.65574112e+001, 9.07734192e+002
1.33601379e+001, -1.23255501e+001, 7.66502075e+001, -1.35719922e+003
1.30756454e+001, -1.21656609e+001, 7.69364166e+001, -6.59385925e+002
1.82780075e+001, 1.75946465e+001, 3.32913246e+001, -1.83565161e+003
-1.15167923e+001, 1.24859619e+001, 8.55900803e+001, 7.25839417e+002
-1.11703491e+001, 1.21607971e+001, 8.53135681e+001, -1.07438208e+003
1.26445389e+001, -1.21814842e+001, 7.68845062e+001, 2.36312915e+003
-1.14061661e+001, 1.24477577e+001, 8.49861679e+001, -4.78464111e+002
-1.17956238e+001, 1.25988770e+001, 8.51452560e+001, 2.02486755e+003
1.84881668e+001, 1.09549980e+001, 3.17003822e+001, 7.57673279e+002
1.82007294e+001, 1.06699982e+001, 3.19796963e+001, 1.61004492e+003
-1.14473572e+001, 1.24098930e+001, 8.62375031e+001, 6.18008728e+002
1.84868774e+001, 1.09549980e+001, 3.22995758e+001, 4.44715485e+002
-1.20855865e+001, 1.25126076e+001, 8.54867935e+001, 3.12592554e+003
-1.19708786e+001, 1.24604568e+001, 8.60308762e+001, 2.98471753e+003
1.37171555e+001, -1.27878647e+001, 7.59268494e+001, -4.43231842e+002
1.36409836e+001, -1.27264900e+001, 7.65937881e+001, -2.00970825e+002
1.32698975e+001, -1.22998428e+001, 7.61389008e+001, -4.15241943e+002
1.87990494e+001, 1.12399979e+001, 3.19774628e+001, -8.28656311e+001
1.84868774e+001, 1.15249977e+001, 3.22995758e+001, 3.47801910e+002
-1.17855988e+001, 1.21285324e+001, 8.03294678e+001, 1.17329480e+003
-1.19680252e+001, 1.18371582e+001, 8.05627365e+001, 1.46041992e+003
-1.16724777e+001, 1.22563248e+001, 8.07597122e+001, 3.60712585e+002
-1.18600693e+001, 1.18215294e+001, 8.10311813e+001, 1.45677393e+003
-1.21963425e+001, 1.16714211e+001, 8.08534241e+001, 1.38235217e+003
1.84868774e+001, 1.26649971e+001, 3.22995758e+001, 3.83595001e+002
1.87990494e+001, 1.23799973e+001, 3.19774628e+001, -8.02337036e+001
1.84868774e+001, 1.20949974e+001, 3.22995758e+001, 4.63898468e+002
1.82007294e+001, 1.18099976e+001, 3.19796963e+001, 1.54971814e+003
-1.21439362e+001, 1.18275948e+001, 8.00622482e+001, 1.43436536e+003
1.33594818e+001, -1.23848801e+001, 7.54885559e+001, -6.59422363e+002
1.28122559e+001, -1.23269920e+001, 7.56798859e+001, 2.14000000e+003
1.84868774e+001, 1.32349968e+001, 3.22995949e+001, 4.02170624e+002
1.82007217e+001, 1.29499969e+001, 3.19796944e+001, 1.46364978e+003
-1.24743347e+001, 1.16986656e+001, 8.04569397e+001, 8.81083801e+002
1.84881668e+001, 1.15249977e+001, 3.17003822e+001, 7.75282715e+002
1.26751938e+001, -1.22877769e+001, 7.62029877e+001, 2.49967480e+003
1.87846985e+001, 1.18140221e+001, 3.20943260e+001, 1.06160156e+002
-1.16126099e+001, 1.21317520e+001, 8.13351288e+001, 5.95758728e+002
-1.18201065e+001, 1.17434502e+001, 8.15088577e+001, 1.43325293e+003
-1.15689545e+001, 1.20178070e+001, 8.18168106e+001, 6.86171692e+002
-1.18016205e+001, 1.16470451e+001, 8.20016937e+001, 1.49831287e+003
-1.21881485e+001, 1.15471992e+001, 8.17004547e+001, 1.13405481e+003
1.37263031e+001, -1.27089233e+001, 7.52343597e+001, -1.15706140e+003
1.34203186e+001, -1.24468727e+001, 7.49850616e+001, -7.91219238e+002
-1.21789627e+001, 1.16146240e+001, 8.12473526e+001, 1.33472241e+003
1.38824234e+001, -1.31466484e+001, 7.49036484e+001, 5.28107361e+002
1.37054367e+001, -1.26609192e+001, 7.46829681e+001, -1.17636572e+003
1.84881668e+001, 1.20949974e+001, 3.17003822e+001, 7.33325684e+002
1.38157730e+001, -1.31052132e+001, 7.54310379e+001, 5.74139038e+002
-1.60702820e+001, 1.70404625e+001, 4.91378860e+001, 1.46936414e+003
-1.57293472e+001, 1.67215385e+001, 4.88556595e+001, 5.07296082e+002
-1.56390152e+001, 1.66073112e+001, 4.94085083e+001, 3.32226837e+002
1.87990723e+001, 1.35199966e+001, 3.19774609e+001, -5.77410088e+001
1.84868774e+001, 1.38049965e+001, 3.22996140e+001, 3.58810425e+002
-1.59786453e+001, 1.70158424e+001, 4.85644035e+001, 6.43877625e+002
1.36393051e+001, -1.26139870e+001, 7.41504440e+001, -8.89061462e+002
1.32350693e+001, -1.24450531e+001, 7.44945297e+001, 6.21988953e+002
1.32698517e+001, -1.25072174e+001, 7.39868698e+001, 8.06268677e+002
1.84881668e+001, 1.26649971e+001, 3.17003822e+001, 6.75528381e+002
-1.63464127e+001, 1.71512032e+001, 4.87240944e+001, 2.38798413e+003
1.87990494e+001, 1.29499969e+001, 3.19774628e+001, 5.37456856e+001
-1.59895477e+001, 1.69612427e+001, 4.97616196e+001, 1.34308044e+003
1.39172668e+001, -1.29869423e+001, 7.43213959e+001, 2.85565216e+002
-1.66311340e+001, 1.70720444e+001, 4.90373993e+001, 3.26597388e+003
1.38834076e+001, -1.28565140e+001, 7.38528671e+001, -1.77793671e+002
-1.65062866e+001, 1.70249710e+001, 4.95633850e+001, 3.15141040e+003
1.35526657e+001, -1.26050644e+001, 7.35730133e+001, -2.93586426e+002
1.84881668e+001, 1.32349968e+001, 3.17003651e+001, 7.03064148e+002
-1.55972900e+001, 1.58995895e+001, 4.99467201e+001, 1.37725940e+003
-1.55280762e+001, 1.62927055e+001, 4.98198586e+001, 4.50547760e+002
-1.56280823e+001, 1.60235100e+001, 4.94624901e+001, 1.41752576e+003
1.34656143e+001, -1.30358925e+001, 7.01219101e+001, 2.13402026e+003
1.30860291e+001, -1.32615700e+001, 7.04244614e+001, 3.00589819e+003
-1.54669418e+001, 1.62457199e+001, 5.03161812e+001, 2.35435638e+002
1.30745392e+001, -1.31218758e+001, 7.09729919e+001, 3.12447437e+003
1.34615402e+001, -1.29478416e+001, 7.06617279e+001, 1.68497900e+003
-1.56370316e+001, 1.66649208e+001, 5.00071754e+001, -2.65290070e+002
1.87991028e+001, 1.46599960e+001, 3.19774570e+001, -4.34099426e+001
1.84868774e+001, 1.43749962e+001, 3.22996292e+001, 4.00469391e+002
1.84868774e+001, 1.49449959e+001, 3.22996483e+001, 3.46751953e+002
1.29000320e+001, -1.36958504e+001, 7.08601379e+001, 9.03844788e+002
1.82002487e+001, 1.52404213e+001, 3.19895325e+001, 1.26359863e+003
1.82007065e+001, 1.40899963e+001, 3.19797096e+001, 1.38310339e+003
-1.60431061e+001, 1.57707291e+001, 4.86454926e+001, 1.44345300e+003
-1.58114243e+001, 1.60710564e+001, 4.83573036e+001, 1.47178882e+003
-1.61149063e+001, 1.58348541e+001, 4.81097336e+001, 1.49743896e+003
1.84709702e+001, 1.55327263e+001, 3.17014885e+001, 6.16302673e+002
-1.58317490e+001, 1.61999207e+001, 4.78997231e+001, 1.32045703e+003
1.26455765e+001, -1.28614197e+001, 7.38137283e+001, 3.06968555e+003
1.25555420e+001, -1.28416634e+001, 7.43275528e+001, 2.91578540e+003
1.24988174e+001, -1.32830887e+001, 7.40639114e+001, 7.34689941e+002
1.87991409e+001, 1.52299957e+001, 3.19778633e+001, 3.36590271e+001
-1.61646118e+001, 1.59154892e+001, 4.75563240e+001, 1.50085449e+003
-1.65558090e+001, 1.57737770e+001, 4.78617096e+001, 9.84669250e+002
1.24964752e+001, -1.27639885e+001, 7.48540115e+001, 2.82031445e+003
1.27824936e+001, -1.25444145e+001, 7.45576553e+001, 2.87926221e+003
1.28884888e+001, -1.25691872e+001, 7.41229858e+001, 2.75418579e+003
-1.65370560e+001, 1.57085304e+001, 4.84282112e+001, 6.33388672e+002
1.24326782e+001, -1.32600861e+001, 7.46326065e+001, 2.99817291e+002
1.84870605e+001, 1.49490395e+001, 3.17003479e+001, 5.77709412e+002
-1.51671524e+001, 1.61634750e+001, 5.33826523e+001, -5.02926086e+002
-1.54196930e+001, 1.64562187e+001, 5.30553551e+001, 1.41282759e+001
-1.51514740e+001, 1.59688072e+001, 5.28678360e+001, -1.42101395e+002
-1.55471802e+001, 1.64932022e+001, 5.36473045e+001, 1.25705554e+003
1.81214447e+001, -1.73207474e+001, 4.09646568e+001, 7.50726257e+002
1.79930115e+001, -1.70021744e+001, 4.13759842e+001, 1.72181381e+002
1.79886246e+001, -1.69517593e+001, 4.07769241e+001, -8.17542053e+002
-1.53493652e+001, 1.63857803e+001, 5.25078621e+001, -4.94781647e+002
1.81848526e+001, -1.73756866e+001, 4.04508820e+001, 5.41991943e+002
1.80678711e+001, -1.77250443e+001, 4.08416290e+001, 1.19728149e+003
1.84898224e+001, 1.43756676e+001, 3.17002773e+001, 6.53588928e+002
-1.58311768e+001, 1.66522484e+001, 5.26950226e+001, 1.98970044e+003
1.80401535e+001, -1.75789413e+001, 4.13360214e+001, 1.27602966e+003
1.87990875e+001, 1.40899963e+001, 3.19774590e+001, 6.32186394e+001
-1.58216400e+001, 1.65931664e+001, 5.32067108e+001, 2.31207275e+003
-1.51043243e+001, 1.56081123e+001, 5.34267159e+001, 5.94539551e+002
-1.52474442e+001, 1.54860611e+001, 5.29300346e+001, 1.26640259e+003
-1.54784164e+001, 1.51946030e+001, 5.32205887e+001, 1.70202490e+003
1.52645874e+001, -1.53865204e+001, 5.31747017e+001, 3.34257397e+003
1.51995010e+001, -1.53342590e+001, 5.36526299e+001, 3.28176636e+003
1.50801926e+001, -1.57270279e+001, 5.34348984e+001, 2.18218335e+003
-1.55494461e+001, 1.52555351e+001, 5.27031975e+001, 1.66061096e+003
1.56536331e+001, -1.51700363e+001, 5.29389000e+001, 1.82224133e+003
1.53076096e+001, -1.54784393e+001, 5.26675339e+001, 3.23328125e+003
1.84881668e+001, 1.38049965e+001, 3.17003479e+001, 6.29777405e+002
-1.53703308e+001, 1.51528854e+001, 5.37510796e+001, 1.67284534e+003
1.51408768e+001, -1.57516556e+001, 5.29807663e+001, 2.26456885e+003
-1.59420929e+001, 1.50685730e+001, 5.36236343e+001, 1.04241846e+003
-1.59747620e+001, 1.51383972e+001, 5.29992332e+001, 1.39020105e+003
1.55633698e+001, -1.51128235e+001, 5.34640236e+001, 2.15905859e+003
1.77797623e+001, 1.76944199e+001, 3.38669701e+001, -3.26377661e+003
1.78845291e+001, 1.77153778e+001, 3.34063644e+001, -3.41818945e+003
1.75611115e+001, 1.81277733e+001, 3.36716194e+001, -2.05988306e+003
-1.63051376e+001, 1.65656509e+001, 5.26283417e+001, 3.26724146e+003
-1.65512772e+001, 1.62616997e+001, 5.28279266e+001, 2.24626489e+003
-1.65807571e+001, 1.63743324e+001, 5.23442116e+001, 2.61200391e+003
1.59037476e+001, -1.58995819e+001, 4.85379868e+001, 3.35363257e+003
1.59420547e+001, -1.60058060e+001, 4.79711227e+001, 3.21614380e+003
1.63684769e+001, -1.57234344e+001, 4.82892418e+001, 1.19897278e+003
-1.62147827e+001, 1.65337982e+001, 5.30524292e+001, 3.21919043e+003
1.65192795e+001, -1.58095398e+001, 4.75660782e+001, 9.70486389e+002
1.76960220e+001, 1.80164127e+001, 3.31034203e+001, -3.04730078e+003
-1.64774017e+001, 1.62185707e+001, 5.33298721e+001, 2.32807349e+003
1.57308807e+001, -1.62775574e+001, 4.83466949e+001, 2.40299927e+003
-1.66079407e+001, 1.57893143e+001, 5.30550919e+001, 3.87303131e+002
1.59395752e+001, -1.62016220e+001, 4.73250656e+001, 2.92806665e+003
1.82173233e+001, 1.75305176e+001, 3.38033600e+001, -1.97662244e+003
-1.66787949e+001, 1.58366318e+001, 5.24543228e+001, 4.63416901e+002
1.57752914e+001, -1.66102219e+001, 4.79025726e+001, 5.25166138e+002
-1.56765671e+001, 1.49988861e+001, 5.40623589e+001, 1.42543921e+003
-1.52920227e+001, 1.50996704e+001, 5.42573357e+001, 1.56074268e+003
1.75337067e+001, -1.70610580e+001, 4.54113846e+001, 1.14978381e+003
1.75804291e+001, -1.66804657e+001, 4.51220741e+001, 4.38976074e+002
1.75953293e+001, -1.71334152e+001, 4.48960876e+001, 1.12790540e+003
-1.56946106e+001, 1.49413109e+001, 5.45105934e+001, 1.03389368e+003
1.73657532e+001, -1.63208771e+001, 4.53860931e+001, -6.99950867e+002
1.75071335e+001, -1.65699005e+001, 4.55767822e+001, 3.35651550e+002
1.79675369e+001, 1.75058670e+001, 3.42934875e+001, -1.98600256e+003
-1.50442886e+001, 1.54863853e+001, 5.40279922e+001, 1.06157898e+003
1.73530350e+001, -1.63133316e+001, 4.48575668e+001, -2.01809647e+002
-1.52355118e+001, 1.50455856e+001, 5.46982498e+001, 1.57489795e+003
-1.49981155e+001, 1.53849678e+001, 5.45231590e+001, 1.40088416e+003
1.76348190e+001, -1.67022400e+001, 4.45731010e+001, 7.50648682e+002
1.11485672e+001, 1.83136311e+001, 3.22346916e+001, -8.37330750e+002
1.16321182e+001, 1.83001137e+001, 3.22234268e+001, -4.87471619e+002
1.32285461e+001, 1.83347473e+001, 3.22500305e+001, -2.73259705e+002
-1.50859299e+001, 1.60700150e+001, 5.39454117e+001, -2.97127930e+002
-1.54946289e+001, 1.64230766e+001, 5.42802734e+001, 1.40863293e+003
1.69942856e+001, -1.61763916e+001, 4.46686516e+001, 9.91338684e+002
1.72842560e+001, -1.62984161e+001, 4.42448769e+001, 9.99773010e+002
-1.51061935e+001, 1.61466141e+001, 5.45466118e+001, -2.65795074e+002
-1.54893875e+001, 1.63714104e+001, 5.48356934e+001, 1.68105920e+003
1.67517700e+001, -1.62416077e+001, 4.43165283e+001, 2.57332617e+003
1.66081390e+001, -1.62120209e+001, 4.47861900e+001, 2.63077271e+003
1.36139832e+001, 1.86608829e+001, 3.22529869e+001, 1.29584900e+002
1.69371109e+001, -1.61148529e+001, 4.51656914e+001, 7.12837708e+002
-1.60047226e+001, 1.64451637e+001, 5.40514832e+001, 3.20217358e+003
1.39270859e+001, 1.87973099e+001, 3.20397568e+001, 1.76359460e+003
-1.59532242e+001, 1.63717995e+001, 5.45938339e+001, 3.22299683e+003
1.70800705e+001, -1.61097946e+001, 4.56511459e+001, -3.53191467e+002
1.73854446e+001, -1.63675079e+001, 4.59568214e+001, -4.16074768e+002
1.49619827e+001, 1.83530445e+001, 3.22613144e+001, -9.95400208e+002
1.46061707e+001, 1.85911942e+001, 3.22856750e+001, -3.56930695e+002
1.51844711e+001, 1.87145195e+001, 3.22096939e+001, 4.38508270e+002
-1.64041138e+001, 1.66047478e+001, 4.37966347e+001, 1.45046887e+003
-1.66484909e+001, 1.63193817e+001, 4.40939255e+001, 1.52166321e+003
-1.62531204e+001, 1.67215004e+001, 4.43028717e+001, 9.81334778e+002
1.55618439e+001, 1.83570004e+001, 3.22635040e+001, -4.09251709e+002
-1.65333786e+001, 1.62780228e+001, 4.46329002e+001, 1.55296045e+003
1.69565125e+001, -1.60287552e+001, 4.60961647e+001, -4.47168999e+001
1.43916245e+001, 1.83513374e+001, 3.22603531e+001, -7.41401550e+002
-1.67205124e+001, 1.63829460e+001, 4.35638733e+001, 1.54377966e+003
1.65962677e+001, -1.60675125e+001, 4.56786194e+001, 2.13287744e+003
1.41220398e+001, 1.86401901e+001, 3.22649918e+001, -3.29388672e+002
1.38374634e+001, 1.83506641e+001, 3.22599602e+001, -3.07614716e+002
-1.71062088e+001, 1.62133102e+001, 4.45086136e+001, 6.99675110e+002
-1.71491241e+001, 1.62848167e+001, 4.38704185e+001, 9.53960388e+002
1.76495667e+001, -1.66188660e+001, 4.21966095e+001, -8.18567566e+002
1.76949615e+001, -1.66500549e+001, 4.27222099e+001, -6.43056091e+002
1.73047028e+001, -1.64547424e+001, 4.24851952e+001, 3.41408478e+002
1.47058334e+001, 1.87801533e+001, 3.18927460e+001, 1.91500745e+003
1.79162674e+001, -1.69998932e+001, 4.23834190e+001, 5.67371765e+002
1.43626404e+001, 1.87701931e+001, 3.21301994e+001, 1.51992383e+003
-1.68681183e+001, 1.60811234e+001, 4.54033165e+001, 1.22055042e+003
-1.64781723e+001, 1.62091980e+001, 4.51428490e+001, 1.66202893e+003
-1.68459854e+001, 1.61357956e+001, 4.49513283e+001, 1.32340601e+003
1.73249359e+001, -1.64088898e+001, 4.30121155e+001, 3.93142975e+002
1.77061996e+001, -1.66812668e+001, 4.32850342e+001, -5.83936310e+001
1.42363739e+001, 1.87634983e+001, 3.18566494e+001, 1.97788843e+003
-1.62043839e+001, 1.65746307e+001, 4.49121933e+001, 1.34436560e+003
-1.64633331e+001, 1.61243095e+001, 4.56292610e+001, 1.66064758e+003
-1.61758118e+001, 1.64453659e+001, 4.54123726e+001, 1.43391895e+003
1.78742371e+001, -1.71307144e+001, 4.29687653e+001, 6.17233093e+002
1.53103790e+001, 1.82017269e+001, 3.19684086e+001, -2.82892761e+002
1.64946365e+001, -1.66996384e+001, 4.30579948e+001, 3.04730493e+003
1.65532761e+001, -1.67898636e+001, 4.24878807e+001, 3.05441772e+003
1.68326187e+001, -1.64801483e+001, 4.27482872e+001, 2.58287720e+003
1.68501511e+001, -1.63787384e+001, 4.32913551e+001, 2.35495801e+003
1.64779205e+001, -1.65598526e+001, 4.36164703e+001, 3.15347070e+003
-1.77229919e+001, 1.85458374e+001, 3.75481339e+001, 2.37114209e+003
-1.77397919e+001, 1.85949993e+001, 3.71074104e+001, 2.15558228e+003
-1.73605347e+001, 1.84020824e+001, 3.73538742e+001, 6.21555359e+002
-1.73733826e+001, 1.84183960e+001, 3.68247719e+001, 2.11591690e+002
1.63485107e+001, -1.72476273e+001, 4.34442253e+001, 3.45350342e+002
1.64070663e+001, -1.72209396e+001, 4.28173943e+001, 7.25589539e+002
-1.77607269e+001, 1.86503124e+001, 3.65911064e+001, 1.87925037e+003
-1.81196899e+001, 1.85157394e+001, 3.73915596e+001, 3.34553418e+003
-1.81835556e+001, 1.85791855e+001, 3.68830490e+001, 3.32575366e+003
1.76711197e+001, -1.78363037e+001, 4.21665649e+001, 8.28301331e+002
1.76033783e+001, -1.78020935e+001, 4.25509796e+001, 8.35232483e+002
1.78714371e+001, -1.74865570e+001, 4.25176125e+001, 1.22670398e+003
1.74573364e+001, -1.77661362e+001, 4.31664162e+001, 9.79226013e+002
1.77507553e+001, -1.75473785e+001, 4.29734459e+001, 1.10726392e+003
-1.70882187e+001, 1.80144882e+001, 3.76184807e+001, 6.33594421e+002
-1.74352417e+001, 1.84220333e+001, 3.79852142e+001, 1.39826172e+003
1.50342789e+001, 1.84450722e+001, 3.17051544e+001, 3.58652832e+002
-1.71430969e+001, 1.80304947e+001, 3.70583458e+001, 4.39622803e+002
1.70606537e+001, -1.78795471e+001, 4.28827858e+001, -4.32666840e+002
1.56763153e+001, 1.84339714e+001, 3.17074146e+001, 2.46597855e+002
-1.70160294e+001, 1.79574890e+001, 3.82540245e+001, 4.41382782e+002
1.71320724e+001, -1.79564819e+001, 4.22612572e+001, -8.80254028e+002
1.54203491e+001, 1.87779636e+001, 3.18872585e+001, 1.95438293e+003
-1.71398392e+001, 1.75646057e+001, 3.72998276e+001, 1.29256409e+003
-1.70675125e+001, 1.75083084e+001, 3.78450928e+001, 1.26475977e+003
1.63614578e+001, -1.64700928e+001, 4.44491539e+001, 3.31649927e+003
1.65029526e+001, -1.64273148e+001, 4.40418701e+001, 3.42143799e+003
1.62705154e+001, -1.68029175e+001, 4.40498352e+001, 2.19939429e+003
-1.83203506e+001, 1.81850872e+001, 3.81923485e+001, 2.62308228e+003
-1.78699265e+001, 1.84182796e+001, 3.84673271e+001, 3.14142603e+003
-1.82841644e+001, 1.80877609e+001, 3.86832581e+001, 2.36143018e+003
1.61756210e+001, 1.83600807e+001, 3.22651901e+001, -6.02442200e+002
-1.84407806e+001, 1.78180122e+001, 3.83805275e+001, 1.00578271e+003
1.68529587e+001, -1.62910461e+001, 4.38392296e+001, 2.38650903e+003
-1.80039520e+001, 1.82788086e+001, 3.89696388e+001, 3.38995239e+003
-1.82526474e+001, 1.79762650e+001, 3.91797066e+001, 2.16812183e+003
-1.83869095e+001, 1.75531044e+001, 3.88048859e+001, 4.53721809e+001
1.77127457e+001, -1.67715836e+001, 4.39169273e+001, 8.97198547e+002
1.67872620e+001, 1.83621140e+001, 3.22663116e+001, -8.33863037e+002
1.70784912e+001, 1.86658554e+001, 3.22498360e+001, 6.05922363e+002
1.73377075e+001, -1.63673782e+001, 4.35907631e+001, 8.21119324e+002
1.73102951e+001, 1.83558216e+001, 3.22629204e+001, -1.91537695e+003
-1.46000214e+001, -1.41317596e+001, 6.12719002e+001, 1.24794531e+003
-1.42544327e+001, -1.44401932e+001, 6.10416336e+001, 4.98746460e+002
-1.42507019e+001, -1.43196487e+001, 6.14815331e+001, 8.65338684e+002
1.78107452e+001, -1.70746689e+001, 4.34779663e+001, 8.45849121e+002
-1.45290527e+001, -1.42726364e+001, 6.06768761e+001, 7.13191345e+002
1.72323151e+001, 1.87199211e+001, 3.17960567e+001, 1.41091968e+003
-1.42543716e+001, -1.45874939e+001, 6.06063728e+001, 6.31121338e+002
1.76598358e+001, -1.72125702e+001, 4.43495636e+001, 1.04263232e+003
-1.40867996e+001, -1.47556763e+001, 6.13607750e+001, 1.11308752e+003
1.77017593e+001, -1.73366013e+001, 4.38260269e+001, 9.73325500e+002
-1.41425171e+001, -1.48834076e+001, 6.08942566e+001, 1.26627454e+003
1.73727798e+001, 1.82021751e+001, 3.19640274e+001, -9.86233215e+002
1.72304306e+001, -1.72635651e+001, 4.62667198e+001, 1.07499072e+003
1.71921921e+001, -1.71843262e+001, 4.67421112e+001, 1.11123596e+003
1.74262314e+001, -1.67622833e+001, 4.65296555e+001, 9.43674805e+002
-1.44534760e+001, -1.44883118e+001, 6.84760513e+001, 3.13189484e+002
-1.43838730e+001, -1.44276276e+001, 6.89956055e+001, -1.32249963e+000
-1.40320663e+001, -1.46450577e+001, 6.87318039e+001, 1.09079846e+003
1.72976837e+001, -1.69091721e+001, 4.71196060e+001, 1.20307617e+003
-1.40256348e+001, -1.45819168e+001, 6.91651993e+001, 8.75996704e+002
1.67853775e+001, -1.74135818e+001, 4.66015396e+001, 1.94115204e+002
-1.45443573e+001, -1.40783386e+001, 6.93097763e+001, 5.90923645e+002
-1.46512527e+001, -1.39857559e+001, 6.87297974e+001, 1.25320996e+003
1.65429840e+001, 1.82000942e+001, 3.19942551e+001, -7.14550110e+002
1.69440689e+001, -1.72811737e+001, 4.71219063e+001, 7.94527771e+002
-1.42617874e+001, -1.44211273e+001, 6.94641342e+001, 2.40614914e+002
